age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,Unnamed: 0,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
35,blue-collar,married,basic.9y,no,yes,no,22322,telephone,may,wed,1,999,0,nonexistent,5491,1.1,93.994,-36.4,3,5191.0
41,technician,single,university.degree,no,no,no,31804,telephone,jun,mon,3,999,0,nonexistent,5492,1.4,94.465,-41.8,3,5228.1
38,admin.,married,high.school,unknown,no,no,3305,cellular,jul,tue,1,999,0,nonexistent,5493,1.4,93.918,-42.7,3,5228.1
57,admin.,married,university.degree,no,no,no,16343,cellular,jun,tue,1,999,0,nonexistent,5494,-2.9,92.963,-40.8,3,5076.2
31,blue-collar,married,basic.9y,no,yes,no,24887,telephone,jul,thu,1,999,0,nonexistent,5495,1.4,93.918,-42.7,3,5228.1
26,blue-collar,single,basic.9y,no,yes,no,26089,telephone,may,tue,2,999,0,nonexistent,5496,1.1,93.994,-36.4,3,5191.0
25,student,single,high.school,no,no,no,11713,telephone,may,fri,1,999,0,nonexistent,5497,1.1,93.994,-36.4,3,5191.0
34,admin.,married,university.degree,no,no,no,40330,cellular,may,fri,1,999,0,nonexistent,5498,-1.8,92.893,-46.2,3,5099.1
60,unemployed,married,basic.6y,no,yes,no,11237,cellular,sep,thu,1,3,1,success,5499,-3.4,92.379,-29.8,3,5017.5
43,blue-collar,married,basic.9y,no,yes,no,40614,telephone,jun,fri,6,999,0,nonexistent,5500,1.4,94.465,-41.8,3,5228.1
34,technician,married,professional.course,no,yes,no,40788,cellular,apr,fri,2,999,0,nonexistent,5501,-1.8,93.075,-47.1,3,5099.1
29,admin.,single,university.degree,no,yes,no,11018,cellular,aug,thu,3,999,0,nonexistent,5502,1.4,93.444,-36.1,3,5228.1
26,unknown,single,high.school,unknown,no,no,39304,telephone,jun,thu,5,999,0,nonexistent,5503,1.4,94.465,-41.8,3,5228.1
34,admin.,single,university.degree,no,yes,no,232,cellular,jul,tue,2,999,0,nonexistent,5504,1.4,93.918,-42.7,3,5228.1
28,admin.,single,university.degree,no,no,no,26100,cellular,may,wed,2,3,2,success,5505,-1.8,93.876,-40.0,3,5008.7
30,admin.,single,university.degree,no,no,no,7088,telephone,jul,tue,11,999,0,nonexistent,5506,1.4,93.918,-42.7,3,5228.1
33,admin.,single,university.degree,no,yes,no,13258,cellular,sep,thu,1,999,0,nonexistent,5507,-1.1,94.199,-37.5,3,4963.6
32,blue-collar,married,basic.9y,unknown,no,no,4656,cellular,may,tue,2,999,0,nonexistent,5508,-1.8,92.893,-46.2,3,5099.1
58,retired,married,professional.course,no,yes,no,5107,cellular,aug,wed,3,999,0,nonexistent,5509,1.4,93.444,-36.1,3,5228.1
38,technician,single,unknown,no,yes,no,25953,cellular,jul,fri,1,999,0,nonexistent,5510,1.4,93.918,-42.7,3,5228.1
43,admin.,divorced,high.school,no,no,no,34014,cellular,jul,wed,4,999,0,nonexistent,5511,1.4,93.918,-42.7,3,5228.1
41,entrepreneur,married,basic.4y,no,no,no,40141,telephone,may,wed,1,999,0,nonexistent,5512,1.1,93.994,-36.4,3,5191.0
43,management,married,university.degree,no,yes,no,6981,cellular,aug,wed,1,999,0,nonexistent,5513,1.4,93.444,-36.1,3,5228.1
24,blue-collar,single,basic.9y,no,no,no,12807,cellular,may,thu,1,999,0,nonexistent,5514,-1.8,92.893,-46.2,3,5099.1
39,blue-collar,married,basic.9y,no,no,no,23911,telephone,may,fri,3,999,0,nonexistent,5515,1.1,93.994,-36.4,3,5191.0
34,blue-collar,married,high.school,no,no,no,7634,telephone,may,wed,2,999,0,nonexistent,5516,-1.8,92.893,-46.2,3,5099.1
31,blue-collar,married,high.school,unknown,yes,no,23396,telephone,may,tue,1,999,0,nonexistent,5517,1.1,93.994,-36.4,3,5191.0
43,services,divorced,basic.9y,no,yes,no,40123,telephone,may,fri,4,999,0,nonexistent,5518,1.1,93.994,-36.4,3,5191.0
37,technician,single,high.school,unknown,no,yes,28253,telephone,may,tue,1,999,0,nonexistent,5519,1.1,93.994,-36.4,3,5191.0
30,management,divorced,high.school,no,yes,no,16874,telephone,may,mon,5,999,0,nonexistent,5520,1.1,93.994,-36.4,3,5191.0
58,management,married,university.degree,no,yes,no,14216,cellular,may,tue,1,999,0,nonexistent,5521,-1.8,92.893,-46.2,3,5099.1
50,services,married,high.school,no,yes,no,2215,cellular,jul,fri,7,999,0,nonexistent,5522,1.4,93.918,-42.7,3,5228.1
41,admin.,single,high.school,no,yes,no,9312,telephone,jun,fri,2,999,0,nonexistent,5523,1.4,94.465,-41.8,3,5228.1
43,entrepreneur,married,basic.9y,no,yes,no,5343,telephone,may,wed,2,999,0,nonexistent,5524,1.1,93.994,-36.4,3,5191.0
43,management,married,basic.6y,no,no,no,22364,cellular,apr,wed,1,999,1,failure,5525,-1.8,93.075,-47.1,3,5099.1
50,blue-collar,married,basic.4y,no,yes,no,16464,cellular,aug,tue,2,999,0,nonexistent,5526,1.4,93.444,-36.1,3,5228.1
22,student,single,basic.6y,no,yes,no,34898,cellular,jun,mon,1,3,1,success,5527,-2.9,92.963,-40.8,3,5076.2
33,blue-collar,married,high.school,no,yes,no,33401,cellular,may,tue,10,999,1,failure,5528,-1.8,92.893,-46.2,3,5099.1
27,blue-collar,married,basic.6y,unknown,yes,no,2859,telephone,jun,fri,8,999,0,nonexistent,5529,1.4,94.465,-41.8,3,5228.1
42,admin.,married,university.degree,no,yes,no,28465,cellular,may,mon,5,999,0,nonexistent,5530,-1.8,92.893,-46.2,3,5099.1
35,blue-collar,married,basic.6y,no,no,yes,6231,cellular,jul,tue,4,999,0,nonexistent,5531,1.4,93.918,-42.7,3,5228.1
36,admin.,married,university.degree,no,no,no,14380,telephone,jul,mon,7,999,0,nonexistent,5532,1.4,93.918,-42.7,3,5228.1
48,unknown,married,basic.9y,no,no,no,25910,cellular,aug,mon,1,999,0,nonexistent,5533,1.4,93.444,-36.1,3,5228.1
25,technician,married,university.degree,no,yes,no,1017,cellular,may,tue,1,12,1,success,5534,-1.8,92.893,-46.2,3,5099.1
41,technician,married,professional.course,no,yes,no,19110,cellular,aug,mon,1,999,0,nonexistent,5535,1.4,93.444,-36.1,3,5228.1
33,technician,married,professional.course,no,yes,no,10276,cellular,apr,fri,1,999,0,nonexistent,5536,-1.8,93.075,-47.1,3,5099.1
46,retired,married,basic.6y,unknown,yes,no,25633,cellular,apr,wed,2,999,0,nonexistent,5537,-1.8,93.075,-47.1,3,5099.1
32,admin.,married,high.school,no,yes,no,36117,telephone,oct,wed,1,999,0,nonexistent,5538,-1.1,94.601,-49.5,3,4963.6
54,blue-collar,divorced,basic.4y,unknown,yes,yes,12633,cellular,jul,thu,1,999,0,nonexistent,5539,1.4,93.918,-42.7,3,5228.1
43,blue-collar,married,basic.4y,unknown,yes,no,19589,cellular,may,wed,1,999,0,nonexistent,5540,-1.8,92.893,-46.2,3,5099.1
44,blue-collar,married,basic.4y,no,yes,no,31431,telephone,may,wed,2,999,0,nonexistent,5541,1.1,93.994,-36.4,3,5191.0
34,blue-collar,married,basic.4y,no,yes,no,11427,telephone,may,mon,1,999,0,nonexistent,5542,1.1,93.994,-36.4,3,5191.0
39,admin.,single,unknown,no,no,no,32466,telephone,may,thu,3,999,0,nonexistent,5543,1.1,93.994,-36.4,3,5191.0
27,blue-collar,single,basic.4y,no,yes,no,20162,telephone,may,wed,3,999,0,nonexistent,5544,-1.8,92.893,-46.2,3,5099.1
35,technician,married,professional.course,no,yes,yes,36076,cellular,aug,mon,1,999,0,nonexistent,5545,1.4,93.444,-36.1,3,5228.1
28,admin.,married,university.degree,no,yes,no,25241,cellular,jul,wed,2,999,0,nonexistent,5546,1.4,93.918,-42.7,3,5228.1
35,services,married,high.school,no,no,no,31048,cellular,may,mon,4,999,0,nonexistent,5547,-1.8,92.893,-46.2,3,5099.1
35,management,divorced,university.degree,no,unknown,unknown,16057,cellular,aug,mon,2,999,0,nonexistent,5548,1.4,93.444,-36.1,3,5228.1
41,technician,married,professional.course,no,yes,no,40103,cellular,aug,wed,8,999,0,nonexistent,5549,1.4,93.444,-36.1,3,5228.1
29,admin.,single,university.degree,unknown,yes,no,12867,cellular,aug,fri,1,999,0,nonexistent,5550,1.4,93.444,-36.1,3,5228.1
35,services,single,high.school,no,no,yes,33628,telephone,may,tue,1,999,0,nonexistent,5551,1.1,93.994,-36.4,3,5191.0
78,retired,married,basic.4y,no,yes,no,19616,telephone,mar,fri,1,999,0,nonexistent,5552,-1.8,93.369,-34.8,3,5008.7
31,technician,divorced,university.degree,no,no,yes,36155,cellular,aug,fri,1,999,0,nonexistent,5553,1.4,93.444,-36.1,3,5228.1
50,blue-collar,married,basic.9y,unknown,no,no,21198,telephone,may,thu,2,999,0,nonexistent,5554,1.1,93.994,-36.4,3,5191.0
29,blue-collar,married,basic.9y,no,no,no,16825,cellular,jul,wed,2,999,0,nonexistent,5555,1.4,93.918,-42.7,3,5228.1
50,blue-collar,married,basic.4y,unknown,unknown,unknown,11830,telephone,may,fri,2,999,0,nonexistent,5556,1.1,93.994,-36.4,3,5191.0
54,blue-collar,married,professional.course,no,no,no,5576,cellular,apr,thu,2,999,0,nonexistent,5557,-1.8,93.075,-47.1,3,5099.1
45,admin.,divorced,university.degree,no,yes,no,3405,cellular,aug,mon,3,999,0,nonexistent,5558,1.4,93.444,-36.1,3,5228.1
58,blue-collar,married,basic.9y,no,no,no,20267,telephone,may,fri,2,999,0,nonexistent,5559,1.1,93.994,-36.4,3,5191.0
27,admin.,single,university.degree,no,no,no,15912,telephone,may,mon,6,999,0,nonexistent,5560,-1.8,92.893,-46.2,3,5099.1
48,blue-collar,single,basic.9y,no,yes,no,29312,cellular,apr,tue,1,999,1,failure,5561,-1.8,93.075,-47.1,3,5099.1
33,admin.,single,university.degree,no,no,no,11026,cellular,jul,mon,4,999,0,nonexistent,5562,1.4,93.918,-42.7,3,5228.1
38,technician,divorced,university.degree,unknown,no,no,36931,cellular,aug,mon,5,999,0,nonexistent,5563,1.4,93.444,-36.1,3,5228.1
30,blue-collar,married,basic.9y,no,yes,no,22138,cellular,aug,mon,4,999,0,nonexistent,5564,1.4,93.444,-36.1,3,5228.1
29,technician,single,professional.course,no,unknown,unknown,20764,cellular,sep,fri,1,3,2,success,5565,-1.1,94.199,-37.5,3,4963.6
35,admin.,single,basic.4y,unknown,no,no,25281,telephone,jun,thu,2,999,0,nonexistent,5566,1.4,94.465,-41.8,3,5228.1
44,housemaid,married,basic.4y,no,yes,no,27728,cellular,aug,thu,1,999,0,nonexistent,5567,1.4,93.444,-36.1,3,5228.1
32,blue-collar,single,high.school,no,no,no,24949,cellular,may,wed,1,999,0,nonexistent,5568,-1.8,92.893,-46.2,3,5099.1
52,admin.,divorced,basic.9y,no,no,yes,4545,cellular,may,mon,2,999,0,nonexistent,5569,-1.8,92.893,-46.2,3,5099.1
41,blue-collar,married,basic.6y,unknown,yes,no,27062,telephone,may,tue,2,999,0,nonexistent,5570,1.1,93.994,-36.4,3,5191.0
30,admin.,single,high.school,no,no,no,35762,telephone,may,wed,2,999,0,nonexistent,5571,1.1,93.994,-36.4,3,5191.0
48,management,married,university.degree,no,no,yes,28839,cellular,nov,fri,1,999,1,failure,5572,-0.1,93.2,-42.0,3,5195.8
52,blue-collar,married,basic.4y,no,no,no,10392,cellular,apr,wed,1,999,0,nonexistent,5573,-1.8,93.075,-47.1,3,5099.1
39,entrepreneur,married,basic.6y,no,yes,no,9152,cellular,sep,tue,2,999,0,nonexistent,5574,-3.4,92.379,-29.8,3,5017.5
36,technician,married,basic.6y,no,yes,no,20123,cellular,jul,mon,3,999,0,nonexistent,5575,1.4,93.918,-42.7,3,5228.1
41,admin.,married,university.degree,no,no,no,34526,cellular,dec,thu,1,999,0,nonexistent,5576,-3.0,92.713,-33.0,3,5023.5
52,admin.,married,university.degree,no,no,yes,23484,cellular,jul,fri,1,999,0,nonexistent,5577,1.4,93.918,-42.7,3,5228.1
44,blue-collar,single,basic.6y,no,no,yes,33099,telephone,may,tue,6,999,0,nonexistent,5578,1.1,93.994,-36.4,3,5191.0
32,technician,married,high.school,unknown,no,no,33329,cellular,aug,mon,3,999,0,nonexistent,5579,1.4,93.444,-36.1,3,5228.1
48,admin.,single,professional.course,no,no,no,37520,cellular,nov,wed,1,999,0,nonexistent,5580,-0.1,93.2,-42.0,3,5195.8
32,blue-collar,married,basic.4y,unknown,yes,no,4787,cellular,may,thu,1,999,0,nonexistent,5581,-1.8,92.893,-46.2,3,5099.1
30,technician,married,university.degree,no,no,no,11163,cellular,aug,mon,2,999,0,nonexistent,5582,1.4,93.444,-36.1,3,5228.1
30,technician,married,high.school,no,no,no,31131,cellular,aug,tue,1,999,0,nonexistent,5583,1.4,93.444,-36.1,3,5228.1
38,management,married,university.degree,no,no,yes,33241,cellular,nov,fri,1,999,0,nonexistent,5584,-0.1,93.2,-42.0,3,5195.8
62,blue-collar,married,high.school,no,yes,no,20571,cellular,jun,mon,4,4,3,success,5585,-1.7,94.055,-39.8,3,4991.6
44,admin.,married,high.school,unknown,yes,no,2741,cellular,aug,fri,3,999,0,nonexistent,5586,1.4,93.444,-36.1,3,5228.1
40,technician,single,university.degree,no,no,no,5379,cellular,nov,mon,2,3,1,success,5587,-3.4,92.649,-30.1,3,5017.5
34,unknown,married,basic.4y,no,yes,yes,31281,cellular,apr,thu,1,999,0,nonexistent,5588,-1.8,93.075,-47.1,3,5099.1
33,admin.,married,basic.9y,no,no,no,11724,telephone,may,tue,1,999,0,nonexistent,5589,1.1,93.994,-36.4,3,5191.0
52,housemaid,married,basic.4y,unknown,yes,yes,20228,cellular,aug,mon,2,999,0,nonexistent,5590,1.4,93.444,-36.1,3,5228.1
45,services,single,high.school,no,no,no,35327,telephone,jun,tue,1,999,0,nonexistent,5591,1.4,94.465,-41.8,3,5228.1
26,admin.,single,university.degree,no,no,no,17887,telephone,apr,fri,6,999,0,nonexistent,5592,-1.8,93.075,-47.1,3,5099.1
33,admin.,divorced,university.degree,no,yes,no,7758,cellular,may,wed,2,999,0,nonexistent,5593,-1.8,92.893,-46.2,3,5099.1
35,technician,single,university.degree,no,yes,no,5861,cellular,aug,mon,1,999,0,nonexistent,5594,1.4,93.444,-36.1,3,5228.1
46,management,single,university.degree,no,yes,no,20376,cellular,jul,mon,1,999,0,nonexistent,5595,1.4,93.918,-42.7,3,5228.1
38,self-employed,married,basic.9y,no,no,yes,7685,telephone,may,wed,4,999,0,nonexistent,5596,-1.8,92.893,-46.2,3,5099.1
25,services,married,high.school,no,no,no,2169,cellular,jul,tue,4,999,0,nonexistent,5597,1.4,93.918,-42.7,3,5228.1
40,admin.,divorced,university.degree,unknown,yes,no,27988,cellular,aug,tue,11,999,0,nonexistent,5598,1.4,93.444,-36.1,3,5228.1
24,admin.,single,high.school,no,yes,yes,39048,telephone,jul,tue,1,999,0,nonexistent,5599,1.4,93.918,-42.7,3,5228.1
42,services,married,high.school,no,yes,yes,439,cellular,may,wed,2,999,1,failure,5600,-1.8,92.893,-46.2,3,5099.1
31,technician,single,high.school,no,yes,no,31659,cellular,aug,thu,3,999,0,nonexistent,5601,1.4,93.444,-36.1,3,5228.1
35,services,married,high.school,no,yes,no,8272,cellular,apr,thu,2,999,2,failure,5602,-1.8,93.075,-47.1,3,5099.1
54,blue-collar,married,basic.9y,unknown,yes,no,14386,cellular,jul,thu,1,999,0,nonexistent,5603,1.4,93.918,-42.7,3,5228.1
47,blue-collar,married,professional.course,unknown,yes,no,2430,telephone,may,tue,11,999,0,nonexistent,5604,1.1,93.994,-36.4,3,5191.0
43,technician,married,high.school,no,yes,no,25328,cellular,sep,tue,1,3,1,success,5605,-3.4,92.379,-29.8,3,5017.5
52,technician,married,basic.9y,no,no,no,38551,cellular,nov,fri,7,999,1,failure,5606,-0.1,93.2,-42.0,3,5195.8
27,technician,single,professional.course,no,no,no,28454,cellular,jul,thu,1,999,0,nonexistent,5607,1.4,93.918,-42.7,3,5228.1
41,unemployed,married,high.school,no,yes,yes,32664,cellular,sep,wed,1,6,1,success,5608,-1.1,94.199,-37.5,3,4963.6
60,retired,divorced,high.school,no,yes,no,26716,cellular,jul,fri,1,999,0,nonexistent,5609,1.4,93.918,-42.7,3,5228.1
37,admin.,married,high.school,unknown,yes,yes,33195,telephone,may,tue,1,999,0,nonexistent,5610,1.1,93.994,-36.4,3,5191.0
33,admin.,single,high.school,no,no,no,37306,telephone,may,tue,1,999,0,nonexistent,5611,-1.8,92.893,-46.2,3,5099.1
36,self-employed,married,professional.course,unknown,no,yes,17332,cellular,jul,mon,5,999,0,nonexistent,5612,1.4,93.918,-42.7,3,5228.1
31,services,married,basic.6y,no,no,no,8029,cellular,nov,thu,3,999,0,nonexistent,5613,-0.1,93.2,-42.0,3,5195.8
37,blue-collar,married,basic.9y,no,yes,no,11489,cellular,jul,mon,3,999,0,nonexistent,5614,1.4,93.918,-42.7,3,5228.1
98,retired,married,basic.4y,unknown,yes,no,3315,cellular,oct,fri,2,999,0,nonexistent,5615,-3.4,92.431,-26.9,3,5017.5
25,services,divorced,high.school,no,no,no,23256,telephone,may,fri,2,999,0,nonexistent,5616,1.1,93.994,-36.4,3,5191.0
43,admin.,single,university.degree,no,no,no,26428,cellular,aug,mon,5,999,0,nonexistent,5617,1.4,93.444,-36.1,3,5228.1
33,blue-collar,married,basic.6y,no,no,no,9804,telephone,jul,wed,1,999,0,nonexistent,5618,1.4,93.918,-42.7,3,5228.1
30,technician,married,professional.course,no,no,no,27492,telephone,may,thu,3,999,0,nonexistent,5619,1.1,93.994,-36.4,3,5191.0
52,technician,divorced,university.degree,no,no,no,19909,telephone,may,tue,3,999,0,nonexistent,5620,1.1,93.994,-36.4,3,5191.0
33,services,single,high.school,no,no,no,6706,cellular,jun,mon,1,999,1,failure,5621,-2.9,92.963,-40.8,3,5076.2
44,housemaid,married,high.school,no,no,no,2857,cellular,nov,fri,6,999,1,failure,5622,-0.1,93.2,-42.0,3,5195.8
46,self-employed,married,university.degree,no,yes,yes,14434,telephone,may,wed,1,999,0,nonexistent,5623,1.1,93.994,-36.4,3,5191.0
26,services,single,high.school,no,unknown,unknown,23768,telephone,jul,wed,1,999,0,nonexistent,5624,1.4,93.918,-42.7,3,5228.1
40,admin.,married,professional.course,unknown,yes,no,3024,telephone,may,fri,1,999,0,nonexistent,5625,1.1,93.994,-36.4,3,5191.0
48,services,divorced,high.school,no,yes,no,36456,cellular,apr,mon,2,999,0,nonexistent,5626,-1.8,93.075,-47.1,3,5099.1
39,admin.,married,university.degree,unknown,no,no,14321,cellular,aug,thu,10,999,0,nonexistent,5627,1.4,93.444,-36.1,3,5228.1
30,technician,single,professional.course,no,no,no,38921,cellular,aug,thu,1,999,0,nonexistent,5628,1.4,93.444,-36.1,3,5228.1
42,services,married,high.school,unknown,yes,yes,32370,cellular,aug,fri,1,999,0,nonexistent,5629,1.4,93.444,-36.1,3,5228.1
39,blue-collar,married,basic.9y,unknown,yes,no,14371,telephone,jun,fri,3,999,0,nonexistent,5630,1.4,94.465,-41.8,3,5228.1
38,admin.,divorced,high.school,no,yes,no,6259,cellular,jun,wed,1,999,1,failure,5631,-2.9,92.963,-40.8,3,5076.2
44,blue-collar,married,basic.6y,unknown,no,no,8940,cellular,aug,thu,1,999,0,nonexistent,5632,1.4,93.444,-36.1,3,5228.1
27,technician,single,high.school,no,no,no,6898,cellular,jul,wed,2,999,0,nonexistent,5633,1.4,93.918,-42.7,3,5228.1
33,technician,married,professional.course,unknown,yes,no,38414,cellular,aug,tue,2,999,0,nonexistent,5634,1.4,93.444,-36.1,3,5228.1
38,technician,divorced,high.school,no,yes,yes,35483,cellular,apr,thu,3,999,1,failure,5635,-1.8,93.075,-47.1,3,5099.1
43,admin.,married,university.degree,no,yes,yes,28726,telephone,jul,tue,1,999,0,nonexistent,5636,1.4,93.918,-42.7,3,5228.1
57,admin.,married,professional.course,no,yes,no,20266,cellular,jul,tue,4,999,0,nonexistent,5637,1.4,93.918,-42.7,3,5228.1
41,blue-collar,married,basic.4y,unknown,no,no,7716,cellular,jul,mon,3,999,0,nonexistent,5638,1.4,93.918,-42.7,3,5228.1
46,admin.,married,university.degree,no,yes,no,5862,telephone,may,mon,4,999,0,nonexistent,5639,-1.8,92.893,-46.2,3,5099.1
52,housemaid,married,basic.4y,no,no,no,485,cellular,jul,fri,2,999,0,nonexistent,5640,1.4,93.918,-42.7,3,5228.1
40,blue-collar,married,basic.6y,unknown,no,no,1360,telephone,may,thu,1,999,0,nonexistent,5641,1.1,93.994,-36.4,3,5191.0
29,technician,single,professional.course,no,no,no,35593,telephone,may,thu,7,999,0,nonexistent,5642,-1.8,92.893,-46.2,3,5099.1
35,technician,single,professional.course,no,no,yes,26397,cellular,jul,thu,2,999,0,nonexistent,5643,1.4,93.918,-42.7,3,5228.1
42,technician,married,university.degree,unknown,no,no,27319,telephone,may,thu,1,999,0,nonexistent,5644,1.1,93.994,-36.4,3,5191.0
69,entrepreneur,married,high.school,no,no,no,14723,cellular,jun,wed,2,999,0,nonexistent,5645,-2.9,92.963,-40.8,3,5076.2
46,housemaid,married,basic.4y,no,no,no,28303,telephone,may,wed,2,999,0,nonexistent,5646,1.1,93.994,-36.4,3,5191.0
31,admin.,married,university.degree,no,yes,no,12992,cellular,aug,tue,6,999,0,nonexistent,5647,1.4,93.444,-36.1,3,5228.1
52,admin.,divorced,university.degree,no,yes,no,1826,telephone,jun,tue,1,999,0,nonexistent,5648,-1.7,94.055,-39.8,3,4991.6
50,admin.,married,university.degree,no,yes,no,23910,cellular,nov,mon,2,999,0,nonexistent,5649,-3.4,92.649,-30.1,3,5017.5
38,student,single,unknown,no,no,yes,2860,cellular,mar,mon,1,3,4,success,5650,-1.8,93.369,-34.8,3,5008.7
26,housemaid,married,university.degree,no,no,no,8809,telephone,jun,thu,2,999,0,nonexistent,5651,1.4,94.465,-41.8,3,5228.1
38,admin.,single,university.degree,no,yes,no,26110,telephone,jun,wed,1,999,0,nonexistent,5652,1.4,94.465,-41.8,3,5228.1
29,blue-collar,married,basic.9y,no,no,no,21223,telephone,may,wed,1,999,0,nonexistent,5653,1.1,93.994,-36.4,3,5191.0
32,technician,married,high.school,no,yes,no,23083,cellular,aug,wed,1,999,0,nonexistent,5654,1.4,93.444,-36.1,3,5228.1
36,technician,married,university.degree,no,yes,yes,34051,cellular,aug,thu,1,999,0,nonexistent,5655,1.4,93.444,-36.1,3,5228.1
53,entrepreneur,married,basic.6y,no,yes,no,24007,telephone,nov,fri,6,999,0,nonexistent,5656,-0.1,93.2,-42.0,3,5195.8
42,blue-collar,divorced,basic.9y,no,no,yes,24260,cellular,may,wed,5,999,1,failure,5657,-1.8,92.893,-46.2,3,5099.1
50,services,married,high.school,no,no,no,36084,telephone,may,thu,6,999,0,nonexistent,5658,1.1,93.994,-36.4,3,5191.0
58,services,married,basic.4y,no,no,no,16432,telephone,may,fri,1,999,0,nonexistent,5659,1.1,93.994,-36.4,3,5191.0
36,technician,married,professional.course,no,yes,no,29848,telephone,may,wed,2,999,0,nonexistent,5660,1.1,93.994,-36.4,3,5191.0
22,admin.,single,university.degree,no,yes,no,14939,telephone,jul,mon,1,999,2,failure,5661,-1.7,94.215,-40.3,3,4991.6
37,management,married,university.degree,no,yes,no,10306,cellular,apr,mon,5,999,0,nonexistent,5662,-1.8,93.075,-47.1,3,5099.1
41,blue-collar,married,high.school,no,yes,no,17935,cellular,apr,mon,1,999,1,failure,5663,-1.8,93.075,-47.1,3,5099.1
42,blue-collar,married,unknown,unknown,yes,yes,26759,telephone,may,tue,1,999,0,nonexistent,5664,1.1,93.994,-36.4,3,5191.0
