age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
53,admin.,married,university.degree,no,yes,no,27950,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
58,services,married,high.school,no,no,no,6923,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.962,5228.1
32,self-employed,single,high.school,no,yes,yes,22416,cellular,may,fri,2,999,0,-1.8,92.893,-46.2,1.25,5099.1
34,admin.,married,university.degree,no,yes,yes,41054,telephone,jun,tue,1,999,0,1.4,94.465,-41.8,4.961,5228.1
26,technician,married,basic.6y,no,yes,no,5535,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.864,5191.0
37,student,married,professional.course,unknown,no,no,38518,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.968,5228.1
45,blue-collar,married,basic.6y,no,yes,no,15815,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.964,5228.1
36,admin.,married,high.school,no,yes,no,3068,telephone,jul,tue,7,999,0,-2.9,92.469,-33.6,0.937,5076.2
33,admin.,married,university.degree,no,yes,no,30527,cellular,oct,tue,2,6,1,-3.4,92.431,-26.9,0.737,5017.5
51,blue-collar,divorced,basic.9y,unknown,no,no,11836,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.859,5191.0
34,technician,married,professional.course,no,yes,no,20618,cellular,nov,fri,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
49,unemployed,single,high.school,no,yes,no,14552,telephone,nov,fri,2,999,1,-0.1,93.2,-42.0,4.021,5195.8
31,blue-collar,single,basic.9y,no,no,no,36057,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
39,services,single,high.school,unknown,no,yes,3450,telephone,jun,mon,3,999,0,1.4,94.465,-41.8,4.96,5228.1
44,blue-collar,married,professional.course,no,no,no,15368,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.961,5228.1
39,admin.,married,high.school,unknown,yes,no,25118,telephone,may,tue,5,999,0,1.1,93.994,-36.4,4.856,5191.0
31,technician,married,basic.9y,no,yes,no,29904,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.963,5228.1
28,admin.,single,university.degree,no,yes,no,34502,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
53,admin.,married,high.school,no,no,no,16468,cellular,nov,fri,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
45,blue-collar,married,basic.9y,no,no,no,7010,telephone,jun,wed,13,999,0,1.4,94.465,-41.8,4.959,5228.1
26,technician,divorced,university.degree,no,no,no,31629,cellular,jun,tue,1,999,0,-2.9,92.963,-40.8,1.262,5076.2
27,admin.,married,high.school,no,yes,no,38919,cellular,may,wed,3,999,0,-1.8,92.893,-46.2,1.281,5099.1
45,technician,divorced,professional.course,no,no,no,6178,cellular,aug,tue,10,999,0,1.4,93.444,-36.1,4.965,5228.1
41,blue-collar,married,basic.9y,no,no,no,21044,cellular,jul,tue,4,999,0,1.4,93.918,-42.7,4.961,5228.1
18,student,single,basic.9y,no,yes,no,3733,cellular,dec,mon,1,999,1,-3.0,92.713,-33.0,0.715,5023.5
45,entrepreneur,married,basic.9y,no,no,no,15219,telephone,may,mon,4,999,0,1.1,93.994,-36.4,4.857,5191.0
32,management,single,university.degree,no,no,no,38945,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.958,5228.1
34,management,single,basic.9y,no,yes,no,5507,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
36,technician,married,professional.course,no,no,no,23319,cellular,nov,thu,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8
30,technician,single,professional.course,no,no,no,31377,cellular,aug,wed,6,999,0,1.4,93.444,-36.1,4.964,5228.1
38,admin.,married,university.degree,no,no,no,33394,telephone,nov,thu,4,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
41,technician,married,high.school,no,no,no,41101,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.967,5228.1
46,blue-collar,married,basic.9y,unknown,yes,yes,36734,cellular,nov,wed,6,999,0,-0.1,93.2,-42.0,4.12,5195.8
38,entrepreneur,married,basic.4y,no,no,no,40591,cellular,may,tue,1,999,1,-1.8,92.893,-46.2,1.344,5099.1
29,entrepreneur,married,professional.course,no,no,no,32438,cellular,jul,wed,4,999,0,1.4,93.918,-42.7,4.962,5228.1
35,blue-collar,married,basic.6y,no,yes,no,18886,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36,technician,married,university.degree,no,unknown,unknown,15960,cellular,sep,thu,2,999,0,-1.1,94.199,-37.5,0.879,4963.6
39,blue-collar,divorced,basic.9y,no,unknown,unknown,13924,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
34,entrepreneur,married,high.school,unknown,no,no,30717,cellular,jul,tue,4,999,0,1.4,93.918,-42.7,4.961,5228.1
58,management,married,basic.6y,no,no,no,35391,telephone,jun,fri,4,999,0,1.4,94.465,-41.8,4.959,5228.1
54,technician,divorced,university.degree,no,yes,no,27704,cellular,may,wed,2,999,1,-1.8,92.893,-46.2,1.334,5099.1
40,admin.,divorced,university.degree,no,yes,no,29318,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.857,5191.0
38,blue-collar,married,professional.course,no,yes,no,1260,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.857,5191.0
29,services,married,basic.9y,no,yes,no,32549,telephone,may,mon,3,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
27,blue-collar,single,basic.9y,no,yes,no,12024,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.958,5228.1
36,housemaid,married,basic.4y,no,no,no,11016,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
32,management,married,university.degree,no,yes,no,34724,cellular,nov,fri,3,999,0,-0.1,93.2,-42.0,4.021,5195.8
64,retired,married,unknown,no,yes,yes,20969,cellular,aug,fri,1,999,1,-2.9,92.201,-31.4,0.8490000000000001,5076.2
32,services,married,high.school,unknown,yes,no,5464,telephone,may,thu,3,999,0,1.1,93.994,-36.4,4.86,5191.0
30,technician,single,professional.course,no,yes,no,18698,cellular,aug,thu,4,999,0,1.4,93.444,-36.1,4.964,5228.1
26,technician,single,professional.course,no,yes,no,15030,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
35,management,married,university.degree,no,yes,no,26573,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
53,self-employed,married,university.degree,no,no,no,37634,cellular,aug,fri,3,999,0,1.4,93.444,-36.1,4.963,5228.1
32,blue-collar,married,basic.4y,no,no,no,18582,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.859,5191.0
29,technician,single,professional.course,no,yes,no,22761,cellular,aug,thu,3,999,0,1.4,93.444,-36.1,4.963,5228.1
49,unknown,married,high.school,unknown,no,no,25625,cellular,aug,mon,6,999,0,1.4,93.444,-36.1,4.963,5228.1
58,technician,divorced,basic.9y,no,no,no,25004,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.967,5228.1
28,blue-collar,married,basic.4y,no,yes,no,29214,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
32,services,married,professional.course,no,yes,no,24402,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
32,technician,married,professional.course,no,no,no,21226,cellular,oct,wed,1,999,0,-1.1,94.601,-49.5,0.959,4963.6
54,blue-collar,married,basic.4y,no,yes,no,28636,cellular,aug,thu,3,999,0,1.4,93.444,-36.1,4.963,5228.1
45,management,married,university.degree,no,yes,yes,469,cellular,may,thu,3,999,0,-1.8,92.893,-46.2,1.327,5099.1
25,student,single,university.degree,no,no,no,2042,cellular,aug,thu,1,999,0,-2.9,92.201,-31.4,0.851,5076.2
47,services,married,high.school,no,yes,no,31643,cellular,nov,tue,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
33,services,single,high.school,no,no,no,2991,telephone,jun,mon,3,999,0,1.4,94.465,-41.8,4.865,5228.1
38,admin.,married,university.degree,no,yes,no,4878,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
48,admin.,married,professional.course,unknown,yes,no,27902,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.855,5191.0
57,technician,married,basic.4y,unknown,no,no,95,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.958,5228.1
88,retired,divorced,basic.4y,no,yes,no,7026,cellular,mar,wed,1,999,0,-1.8,92.843,-50.0,1.663,5099.1
38,blue-collar,single,basic.9y,no,no,no,27053,telephone,may,thu,5,999,0,1.1,93.994,-36.4,4.86,5191.0
47,admin.,single,high.school,no,no,no,1388,cellular,apr,thu,1,999,0,-1.8,93.075,-47.1,1.41,5099.1
52,self-employed,married,university.degree,no,yes,no,18828,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.864,5191.0
50,retired,married,basic.4y,no,unknown,unknown,23770,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.957,5228.1
34,self-employed,single,university.degree,no,yes,no,13589,cellular,apr,mon,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
38,admin.,married,high.school,no,no,no,5083,telephone,jul,tue,1,999,1,-1.7,94.215,-40.3,0.8759999999999999,4991.6
47,technician,divorced,professional.course,no,no,no,38820,cellular,apr,thu,2,999,0,-1.8,93.075,-47.1,1.435,5099.1
28,technician,married,basic.9y,no,no,no,1149,telephone,may,tue,2,999,1,-1.8,92.893,-46.2,1.291,5099.1
30,technician,single,professional.course,no,no,yes,9848,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
37,admin.,divorced,high.school,unknown,yes,yes,98,telephone,may,wed,5,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
47,admin.,married,university.degree,no,no,no,9813,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.855,5191.0
83,retired,divorced,basic.4y,no,yes,no,5211,cellular,sep,thu,3,999,0,-1.1,94.199,-37.5,0.879,4963.6
30,services,single,high.school,no,no,no,17251,telephone,jul,thu,5,999,0,1.4,93.918,-42.7,4.968,5228.1
37,blue-collar,married,basic.6y,no,no,no,32791,cellular,may,tue,3,999,0,-1.8,92.893,-46.2,1.344,5099.1
36,technician,married,professional.course,no,yes,yes,37552,cellular,apr,thu,2,2,2,-1.8,93.075,-47.1,1.365,5099.1
36,technician,divorced,professional.course,no,yes,yes,12425,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.967,5228.1
52,blue-collar,married,high.school,unknown,no,no,20912,telephone,jun,mon,4,999,0,1.4,94.465,-41.8,4.865,5228.1
41,admin.,single,unknown,no,yes,no,8429,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
27,blue-collar,single,basic.6y,no,yes,yes,35362,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.967,5228.1
37,technician,single,professional.course,no,yes,no,22827,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.965,5228.1
60,housemaid,married,basic.4y,no,yes,no,3042,cellular,jun,tue,3,999,1,-1.7,94.055,-39.8,0.723,4991.6
32,services,married,high.school,no,no,no,38638,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.857,5191.0
39,admin.,married,professional.course,no,no,no,7497,telephone,jun,fri,5,999,0,1.4,94.465,-41.8,4.959,5228.1
56,retired,married,high.school,no,no,no,7328,cellular,may,mon,1,999,0,-1.8,92.893,-46.2,1.244,5099.1
31,admin.,divorced,university.degree,no,no,no,40438,cellular,may,tue,2,999,0,-1.8,92.893,-46.2,1.344,5099.1
30,services,single,high.school,unknown,no,no,268,telephone,jul,thu,18,999,0,1.4,93.918,-42.7,4.968,5228.1
45,management,married,university.degree,no,no,no,6842,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
44,blue-collar,married,basic.4y,no,yes,no,26849,cellular,aug,tue,2,999,0,1.4,93.444,-36.1,4.968,5228.1
43,admin.,married,university.degree,no,no,no,8378,cellular,nov,mon,2,999,0,-0.1,93.2,-42.0,4.191,5195.8
50,services,divorced,high.school,no,no,yes,20540,cellular,may,wed,5,999,1,-1.8,92.893,-46.2,1.334,5099.1
33,blue-collar,married,basic.9y,no,no,no,37425,telephone,jul,fri,2,999,0,1.4,93.918,-42.7,4.962,5228.1
32,technician,married,professional.course,no,yes,no,26162,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
29,blue-collar,single,high.school,no,yes,no,5771,cellular,aug,wed,1,999,0,-2.9,92.201,-31.4,0.879,5076.2
41,technician,divorced,basic.4y,no,yes,no,35240,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.967,5228.1
44,technician,divorced,professional.course,unknown,no,no,1943,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.964,5228.1
32,services,single,high.school,no,no,no,9772,cellular,may,fri,3,999,0,-1.8,92.893,-46.2,1.25,5099.1
34,entrepreneur,married,professional.course,no,no,no,9861,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.965,5228.1
59,technician,married,unknown,no,yes,no,39102,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
48,admin.,married,high.school,no,yes,yes,36168,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.855,5191.0
33,admin.,single,high.school,no,no,no,32425,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
43,admin.,married,university.degree,no,yes,no,20016,cellular,jun,wed,2,3,1,-2.9,92.963,-40.8,1.26,5076.2
33,admin.,single,university.degree,no,yes,yes,7343,cellular,aug,tue,6,999,0,1.4,93.444,-36.1,4.963,5228.1
51,blue-collar,married,basic.4y,no,yes,no,20972,cellular,aug,mon,3,999,0,1.4,93.444,-36.1,4.965,5228.1
39,blue-collar,married,basic.9y,no,yes,no,20192,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.859,5191.0
47,technician,single,professional.course,unknown,yes,yes,39737,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.865,5228.1
23,technician,single,university.degree,no,yes,no,22293,cellular,oct,fri,1,999,0,-3.4,92.431,-26.9,0.73,5017.5
51,housemaid,married,basic.4y,unknown,no,no,26844,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.966,5228.1
31,self-employed,single,university.degree,no,no,no,332,cellular,nov,fri,1,999,1,-0.1,93.2,-42.0,4.021,5195.8
41,admin.,divorced,high.school,no,yes,no,9614,cellular,nov,fri,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
56,retired,married,university.degree,no,yes,no,28478,cellular,nov,fri,2,999,0,-1.1,94.767,-50.8,1.028,4963.6
50,housemaid,divorced,professional.course,no,yes,no,25420,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
37,blue-collar,married,basic.9y,unknown,no,no,20096,telephone,may,tue,5,999,0,1.1,93.994,-36.4,4.857,5191.0
41,services,single,high.school,no,no,no,28943,telephone,jun,mon,3,999,0,1.4,94.465,-41.8,4.961,5228.1
29,services,married,professional.course,no,no,no,10236,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
48,blue-collar,divorced,basic.4y,unknown,yes,no,11160,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.865,5228.1
27,technician,married,professional.course,no,no,no,24897,cellular,may,tue,6,999,1,-1.8,92.893,-46.2,1.291,5099.1
33,admin.,divorced,university.degree,no,no,no,18788,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
27,admin.,married,high.school,no,yes,no,23341,telephone,jun,wed,1,999,0,-1.7,94.055,-39.8,0.715,4991.6
43,admin.,single,high.school,no,yes,no,15911,cellular,apr,fri,2,999,1,-1.8,93.075,-47.1,1.405,5099.1
54,management,married,basic.6y,no,no,no,5429,telephone,jun,wed,3,999,0,1.4,94.465,-41.8,4.962,5228.1
37,admin.,single,university.degree,no,no,no,20966,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
27,blue-collar,single,basic.6y,no,no,no,30382,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
50,blue-collar,married,basic.4y,unknown,no,yes,27114,cellular,jul,tue,2,999,0,1.4,93.918,-42.7,4.961,5228.1
34,blue-collar,divorced,basic.4y,unknown,no,no,7876,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.865,5228.1
46,technician,married,university.degree,no,unknown,unknown,37929,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
29,technician,single,high.school,no,yes,no,575,cellular,aug,mon,3,999,0,1.4,93.444,-36.1,4.963,5228.1
31,admin.,married,university.degree,no,yes,no,24947,telephone,aug,tue,4,999,0,1.4,93.444,-36.1,4.963,5228.1
50,management,married,basic.6y,no,no,no,29364,cellular,apr,fri,4,999,0,-1.8,93.075,-47.1,1.405,5099.1
23,management,single,university.degree,no,no,no,32874,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.958,5228.1
34,blue-collar,married,basic.9y,unknown,yes,no,36182,cellular,jul,tue,2,999,0,1.4,93.918,-42.7,4.962,5228.1
33,technician,married,professional.course,unknown,yes,no,33535,cellular,jul,tue,1,999,0,1.4,93.918,-42.7,4.962,5228.1
23,management,single,university.degree,no,yes,no,16119,cellular,apr,tue,2,999,0,-1.8,93.075,-47.1,1.384,5099.1
37,management,single,university.degree,no,no,no,17286,cellular,may,tue,1,999,1,-1.8,92.893,-46.2,1.344,5099.1
59,blue-collar,married,basic.4y,no,yes,no,8124,cellular,aug,tue,1,999,0,1.4,93.444,-36.1,4.963,5228.1
31,admin.,married,professional.course,unknown,yes,no,426,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.966,5228.1
53,technician,married,professional.course,no,no,no,16814,cellular,sep,tue,1,3,1,-3.4,92.379,-29.8,0.77,5017.5
59,technician,married,professional.course,no,no,yes,27223,cellular,aug,tue,2,999,0,1.4,93.444,-36.1,4.966,5228.1
38,blue-collar,married,high.school,no,no,no,29203,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
28,technician,single,university.degree,no,yes,no,21643,cellular,mar,mon,2,999,0,-1.8,92.843,-50.0,1.811,5099.1
45,admin.,divorced,university.degree,no,no,yes,11256,cellular,nov,fri,1,999,0,-0.1,93.2,-42.0,4.021,5195.8
49,technician,single,professional.course,no,yes,no,25889,cellular,jun,mon,1,3,1,-2.9,92.963,-40.8,1.215,5076.2
41,blue-collar,married,basic.9y,no,no,yes,16933,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
34,management,married,university.degree,no,yes,no,26345,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.959,5228.1
50,technician,married,university.degree,no,yes,no,25424,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.962,5228.1
33,services,single,high.school,no,yes,no,4708,cellular,nov,wed,2,999,0,-0.1,93.2,-42.0,4.12,5195.8
34,admin.,single,university.degree,no,no,no,38955,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
34,management,married,university.degree,no,yes,no,6620,cellular,apr,fri,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
46,entrepreneur,married,high.school,no,no,yes,5999,telephone,may,fri,4,999,0,1.1,93.994,-36.4,4.857,5191.0
32,self-employed,single,university.degree,no,yes,no,2463,cellular,aug,thu,3,999,0,1.4,93.444,-36.1,4.963,5228.1
48,services,married,high.school,unknown,yes,yes,40113,telephone,may,mon,4,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
52,technician,married,basic.9y,no,no,no,34716,telephone,may,fri,7,999,0,1.1,93.994,-36.4,4.859,5191.0
31,admin.,married,university.degree,no,yes,no,24409,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.964,5228.1
31,blue-collar,married,basic.6y,no,no,no,5048,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.857,5191.0
41,self-employed,married,university.degree,no,yes,yes,40562,telephone,may,tue,2,999,0,1.1,93.994,-36.4,4.857,5191.0
48,blue-collar,divorced,basic.4y,unknown,yes,yes,14839,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
35,technician,single,professional.course,no,yes,no,28959,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.965,5228.1
42,services,married,university.degree,no,unknown,unknown,34730,cellular,jun,tue,1,999,1,-2.9,92.963,-40.8,1.099,5076.2
38,admin.,married,high.school,no,no,no,6146,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
50,technician,married,high.school,no,no,no,34883,cellular,dec,mon,3,999,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5
36,blue-collar,married,unknown,no,no,no,16832,telephone,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
41,admin.,single,high.school,no,no,no,6619,telephone,may,thu,2,999,1,-1.8,92.893,-46.2,1.327,5099.1
29,admin.,single,high.school,no,yes,no,12219,cellular,jun,fri,2,999,0,-2.9,92.963,-40.8,1.268,5076.2
24,student,single,unknown,no,yes,no,22262,cellular,oct,fri,1,999,0,-3.4,92.431,-26.9,0.73,5017.5
25,blue-collar,married,basic.9y,no,no,no,5987,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
49,unemployed,married,high.school,unknown,yes,no,2548,cellular,aug,fri,2,999,0,1.4,93.444,-36.1,4.964,5228.1
42,admin.,married,basic.6y,no,no,no,33175,telephone,jun,fri,17,999,0,1.4,94.465,-41.8,4.959,5228.1
51,services,married,high.school,no,yes,no,6593,cellular,nov,mon,3,6,3,-1.1,94.767,-50.8,1.05,4963.6
37,retired,divorced,basic.9y,unknown,no,no,17906,telephone,nov,tue,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
43,management,married,professional.course,no,yes,no,2459,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
31,blue-collar,married,basic.4y,unknown,yes,no,22519,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
39,management,married,basic.4y,unknown,yes,no,4795,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
30,blue-collar,married,unknown,unknown,yes,yes,3589,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.864,5191.0
41,blue-collar,married,basic.4y,unknown,no,no,23575,telephone,jun,wed,2,999,0,1.4,94.465,-41.8,4.864,5228.1
46,blue-collar,divorced,basic.6y,no,yes,no,19077,telephone,jun,tue,3,999,0,1.4,94.465,-41.8,4.961,5228.1
55,services,divorced,high.school,no,yes,no,17743,cellular,jul,fri,3,999,0,-1.7,94.215,-40.3,0.8959999999999999,4991.6
27,blue-collar,married,basic.9y,no,yes,no,10411,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.856,5191.0
29,admin.,single,high.school,no,no,no,15831,cellular,may,thu,7,999,0,-1.8,92.893,-46.2,1.266,5099.1
28,admin.,married,high.school,no,unknown,unknown,18851,telephone,may,mon,4,999,0,1.1,93.994,-36.4,4.857,5191.0
42,admin.,divorced,university.degree,no,yes,no,19721,cellular,nov,fri,3,999,0,-0.1,93.2,-42.0,4.021,5195.8
41,technician,married,university.degree,no,yes,no,33024,cellular,nov,fri,5,999,0,-0.1,93.2,-42.0,4.021,5195.8
49,services,married,high.school,unknown,yes,no,36792,telephone,jun,tue,5,999,0,1.4,94.465,-41.8,4.864,5228.1
32,services,married,high.school,no,unknown,unknown,29367,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
55,blue-collar,married,professional.course,no,yes,no,22552,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
30,services,married,university.degree,no,yes,no,16427,cellular,may,mon,2,999,0,-1.8,92.893,-46.2,1.244,5099.1
