age,job,marital,education,default,housing,loan,id
31,blue-collar,single,basic.4y,no,no,yes,38383
32,services,married,high.school,no,no,yes,33365
41,admin.,married,university.degree,no,yes,no,15585
29,technician,single,university.degree,no,yes,no,29409
51,blue-collar,married,basic.9y,no,yes,yes,4254
23,admin.,single,university.degree,no,no,yes,19540
31,blue-collar,married,basic.4y,unknown,no,no,17171
24,student,single,high.school,no,yes,no,6729
29,admin.,single,unknown,no,yes,no,6148
51,blue-collar,married,basic.9y,unknown,no,no,40926
46,entrepreneur,married,professional.course,unknown,no,no,7938
55,retired,married,basic.4y,unknown,yes,no,35015
29,admin.,single,university.degree,no,yes,yes,7355
39,technician,married,professional.course,no,yes,yes,12701
56,services,divorced,high.school,unknown,yes,no,13671
31,admin.,married,high.school,unknown,no,no,19210
36,admin.,single,university.degree,no,yes,no,39621
36,management,married,university.degree,no,yes,no,8702
45,admin.,married,university.degree,no,no,no,27995
26,blue-collar,married,basic.9y,unknown,no,no,29139
57,technician,married,basic.4y,unknown,no,yes,27686
42,blue-collar,married,basic.4y,unknown,yes,no,6370
27,student,single,university.degree,no,yes,no,1181
48,unknown,married,basic.4y,unknown,no,no,2873
60,retired,divorced,high.school,unknown,yes,no,29818
40,blue-collar,married,basic.6y,no,unknown,unknown,14081
27,unemployed,single,basic.9y,no,yes,no,5911
37,admin.,married,high.school,no,yes,no,27
55,retired,married,university.degree,unknown,no,no,35679
66,retired,married,basic.4y,no,yes,yes,5187
37,technician,married,university.degree,no,yes,no,19137
58,admin.,married,unknown,unknown,yes,no,5155
33,blue-collar,single,basic.9y,unknown,yes,no,35501
45,admin.,married,university.degree,no,no,no,31597
38,admin.,married,university.degree,no,yes,no,37381
29,technician,single,professional.course,no,yes,no,21554
53,admin.,married,university.degree,no,no,no,38389
35,blue-collar,divorced,basic.4y,no,no,yes,1060
40,blue-collar,divorced,basic.9y,unknown,no,yes,5782
37,services,married,high.school,unknown,no,no,37855
34,blue-collar,married,basic.9y,unknown,yes,yes,17154
33,admin.,married,high.school,no,no,yes,32297
42,technician,married,professional.course,unknown,no,no,25208
32,management,married,high.school,no,no,yes,24353
52,blue-collar,married,basic.9y,no,yes,no,33317
43,admin.,married,high.school,no,yes,no,35207
35,self-employed,married,university.degree,no,no,no,7654
31,technician,single,basic.9y,no,yes,no,26713
26,entrepreneur,single,high.school,no,no,yes,20940
35,technician,divorced,professional.course,no,no,no,32216
31,admin.,single,high.school,no,yes,no,8856
26,admin.,single,high.school,no,yes,no,34951
29,blue-collar,married,unknown,unknown,no,no,38979
25,blue-collar,single,basic.9y,no,yes,no,14930
24,admin.,married,professional.course,no,yes,no,599
31,blue-collar,married,high.school,no,yes,no,35307
49,technician,married,professional.course,no,no,no,25790
30,blue-collar,single,basic.9y,unknown,yes,no,22915
58,technician,single,professional.course,no,yes,yes,5469
27,technician,single,professional.course,no,no,no,26702
34,admin.,married,university.degree,no,yes,no,36142
36,self-employed,single,basic.9y,no,no,no,14069
36,self-employed,single,university.degree,no,yes,no,23837
46,blue-collar,married,basic.9y,no,yes,no,33948
50,technician,married,professional.course,no,unknown,unknown,13431
30,admin.,single,university.degree,no,no,yes,14491
34,entrepreneur,married,basic.4y,no,yes,no,32049
33,unemployed,divorced,professional.course,no,yes,no,5906
54,blue-collar,married,basic.9y,unknown,yes,no,2165
30,self-employed,married,university.degree,no,yes,no,9342
49,management,married,university.degree,unknown,no,yes,33517
33,blue-collar,married,basic.9y,unknown,no,yes,39185
39,housemaid,married,basic.4y,no,yes,no,17027
30,admin.,single,university.degree,no,no,no,32777
35,entrepreneur,married,university.degree,no,yes,no,35452
45,admin.,married,high.school,no,yes,yes,7941
51,entrepreneur,divorced,university.degree,no,yes,no,28178
55,housemaid,divorced,unknown,unknown,no,no,21521
55,services,married,high.school,no,yes,no,7348
55,admin.,divorced,unknown,unknown,yes,no,13282
40,admin.,single,basic.9y,no,yes,no,8913
51,blue-collar,married,basic.6y,unknown,yes,no,37376
40,blue-collar,married,basic.6y,unknown,yes,no,27476
37,blue-collar,single,basic.9y,no,no,no,20863
38,blue-collar,single,basic.4y,no,no,no,36346
29,admin.,married,high.school,no,yes,no,32902
27,admin.,single,university.degree,no,yes,no,28987
34,admin.,married,university.degree,no,no,no,17868
37,blue-collar,married,basic.4y,no,no,no,37629
46,technician,married,professional.course,no,yes,no,31676
36,technician,single,university.degree,no,yes,no,38846
25,admin.,married,university.degree,no,no,no,38118
32,management,married,university.degree,no,no,no,31971
46,admin.,divorced,basic.9y,unknown,no,no,153
28,admin.,married,university.degree,no,yes,no,13413
31,services,married,basic.9y,no,yes,no,14058
43,entrepreneur,married,university.degree,no,no,no,1382
27,blue-collar,single,basic.9y,unknown,yes,no,11447
38,admin.,married,university.degree,no,unknown,unknown,38681
50,admin.,married,university.degree,no,no,no,39970
60,management,married,basic.4y,unknown,no,no,21337
26,admin.,single,university.degree,no,yes,no,23141
40,services,married,basic.6y,unknown,no,no,5840
30,admin.,single,high.school,no,no,yes,14668
29,technician,single,basic.9y,no,no,yes,2471
28,unknown,single,basic.9y,unknown,yes,no,2074
34,management,single,university.degree,no,no,no,6590
52,admin.,married,high.school,no,no,no,12849
40,admin.,single,high.school,no,yes,no,27439
38,admin.,single,university.degree,no,yes,yes,31351
39,admin.,married,university.degree,no,no,no,7880
60,self-employed,single,basic.9y,unknown,yes,no,22776
52,entrepreneur,married,university.degree,unknown,no,yes,29952
75,retired,married,basic.9y,no,no,no,36235
49,blue-collar,divorced,basic.4y,unknown,no,no,6047
39,technician,married,professional.course,no,yes,yes,39283
41,housemaid,married,high.school,no,no,yes,31686
36,admin.,married,high.school,no,yes,no,37003
25,services,single,high.school,no,no,no,11216
51,services,single,high.school,unknown,no,no,34841
26,student,single,high.school,unknown,no,no,28289
30,services,married,high.school,no,no,no,1548
30,admin.,single,high.school,no,yes,no,18609
27,admin.,single,university.degree,no,yes,yes,34831
31,blue-collar,single,basic.9y,no,no,no,2103
37,blue-collar,married,basic.9y,no,yes,no,8451
38,admin.,divorced,high.school,no,no,no,36342
42,services,married,basic.9y,unknown,no,no,40307
38,entrepreneur,married,professional.course,no,yes,no,15823
49,services,divorced,high.school,no,yes,no,15253
31,blue-collar,married,basic.4y,no,yes,no,24929
31,admin.,married,university.degree,no,yes,no,5216
58,unknown,married,unknown,unknown,no,no,28954
31,services,single,basic.9y,no,no,no,17881
31,admin.,married,university.degree,no,yes,no,8984
49,blue-collar,divorced,basic.6y,unknown,yes,no,23780
34,management,married,university.degree,no,yes,no,9955
46,admin.,married,university.degree,no,no,no,28390
56,management,married,unknown,no,no,no,24510
50,blue-collar,married,basic.6y,no,yes,no,19778
48,services,divorced,high.school,no,yes,no,20422
51,services,divorced,basic.6y,no,no,yes,19949
29,admin.,single,university.degree,unknown,yes,no,26028
28,blue-collar,single,basic.4y,no,yes,no,18978
27,admin.,single,university.degree,no,yes,no,21486
66,retired,married,basic.4y,no,yes,no,40907
41,technician,single,university.degree,no,yes,no,22214
42,admin.,married,high.school,no,yes,yes,16284
40,blue-collar,single,basic.9y,no,no,no,23425
41,technician,married,high.school,no,no,no,24806
40,blue-collar,married,basic.4y,no,no,no,19268
33,services,married,university.degree,unknown,yes,no,1165
34,entrepreneur,married,university.degree,unknown,yes,no,17917
45,blue-collar,married,basic.9y,no,no,no,2498
69,services,married,unknown,no,no,no,19967
32,student,single,university.degree,no,no,no,39824
59,admin.,married,high.school,no,yes,no,31898
34,admin.,married,university.degree,no,yes,no,3195
37,technician,married,professional.course,no,yes,no,36065
29,blue-collar,married,high.school,no,yes,yes,31083
42,technician,divorced,high.school,no,no,no,39619
28,self-employed,single,basic.9y,no,no,no,22794
58,management,married,university.degree,no,yes,no,35184
23,blue-collar,single,basic.9y,no,no,no,27495
55,blue-collar,married,basic.4y,no,yes,no,11396
26,technician,single,university.degree,no,yes,no,21714
36,admin.,single,high.school,no,yes,no,23959
47,admin.,married,university.degree,unknown,no,yes,32971
37,blue-collar,single,basic.9y,no,no,no,6440
31,technician,married,university.degree,no,no,no,8180
31,services,single,high.school,no,yes,no,24541
88,retired,married,basic.4y,no,no,no,9981
34,admin.,married,university.degree,no,yes,yes,4380
37,management,married,university.degree,no,no,yes,19521
31,blue-collar,single,basic.4y,no,yes,no,21568
25,services,single,basic.9y,no,yes,no,19836
34,admin.,married,university.degree,no,yes,no,7240
36,admin.,single,university.degree,no,no,no,7131
27,self-employed,single,university.degree,no,no,no,8070
34,admin.,single,university.degree,no,yes,no,22164
25,admin.,married,university.degree,no,unknown,unknown,5616
38,admin.,married,university.degree,no,yes,yes,33047
31,technician,married,university.degree,no,no,no,16319
53,admin.,married,high.school,no,no,no,36127
33,blue-collar,single,basic.9y,no,no,no,11199
43,admin.,married,high.school,no,yes,no,39673
56,admin.,divorced,basic.9y,unknown,yes,no,8647
31,services,single,basic.6y,no,no,no,3969
47,admin.,married,university.degree,unknown,no,no,16497
41,admin.,single,high.school,no,yes,no,10216
33,admin.,single,university.degree,no,no,no,39539
32,blue-collar,married,basic.6y,unknown,yes,no,22415
30,admin.,married,university.degree,no,yes,no,22536
53,technician,divorced,high.school,no,yes,no,1560
29,technician,single,professional.course,no,no,no,25867
36,blue-collar,married,basic.9y,no,yes,no,26873
63,retired,divorced,basic.4y,no,no,no,40218
31,services,divorced,high.school,no,yes,no,22392
34,admin.,married,high.school,no,no,no,1227
42,blue-collar,married,unknown,no,no,yes,16601
42,blue-collar,married,basic.9y,unknown,yes,no,5688
40,blue-collar,married,high.school,no,yes,no,16637
50,admin.,married,university.degree,no,yes,no,12860
36,entrepreneur,married,high.school,no,no,no,3459
33,technician,single,professional.course,no,yes,no,35965
36,admin.,married,professional.course,no,yes,yes,28644
46,blue-collar,married,high.school,no,no,no,32283
32,blue-collar,single,high.school,no,no,no,1007
62,retired,married,university.degree,no,yes,no,3518
35,blue-collar,married,basic.4y,no,yes,no,15414
28,admin.,single,university.degree,no,no,no,20894
53,blue-collar,married,basic.9y,no,yes,no,29361
50,blue-collar,single,basic.9y,unknown,no,no,22909
24,student,single,high.school,no,yes,no,13350
43,management,married,university.degree,no,yes,no,15788
35,entrepreneur,married,university.degree,unknown,yes,yes,20353
32,admin.,single,university.degree,no,no,no,11107
38,services,married,basic.6y,no,no,no,40586
40,blue-collar,divorced,basic.9y,unknown,no,no,10956
31,admin.,married,high.school,no,no,yes,12967
46,admin.,married,high.school,no,no,no,35157
45,unemployed,married,basic.6y,unknown,no,no,27345
34,technician,married,professional.course,no,yes,yes,35662
40,services,married,basic.9y,unknown,yes,no,21108
44,management,married,university.degree,no,yes,no,13442
49,admin.,married,university.degree,no,no,no,24047
31,admin.,married,high.school,no,yes,no,12751
68,retired,married,basic.4y,no,no,no,11274
36,housemaid,married,basic.9y,no,yes,no,29073
37,admin.,single,high.school,no,yes,yes,18361
52,unemployed,married,high.school,unknown,no,no,18654
57,technician,married,professional.course,no,yes,no,1877
32,services,single,high.school,no,no,no,23849
55,blue-collar,married,basic.4y,no,yes,no,29055
36,blue-collar,married,basic.6y,no,no,no,31196
36,services,married,basic.6y,unknown,yes,no,12184
39,admin.,single,unknown,no,no,no,21772
25,admin.,single,university.degree,no,no,no,15881
40,entrepreneur,divorced,university.degree,no,yes,no,14317
39,self-employed,married,basic.4y,unknown,yes,no,3875
47,management,married,university.degree,no,no,no,8838
66,retired,married,basic.4y,no,no,yes,1598
59,admin.,married,university.degree,no,yes,no,24506
38,admin.,married,university.degree,no,yes,no,38936
30,management,married,university.degree,no,no,yes,39451
29,technician,single,university.degree,no,no,yes,25391
49,services,single,professional.course,no,yes,no,24286
31,management,married,university.degree,no,yes,yes,30976
38,technician,married,basic.9y,no,yes,no,24447
36,blue-collar,married,high.school,no,yes,no,33066
48,admin.,single,high.school,no,yes,no,13489
37,technician,single,university.degree,no,yes,yes,6426
40,admin.,married,university.degree,no,no,no,30137
32,admin.,married,high.school,no,no,no,12932
22,blue-collar,married,professional.course,no,yes,no,20975
31,admin.,married,university.degree,no,yes,no,37115
50,services,married,high.school,no,yes,no,10274
60,admin.,married,university.degree,unknown,no,no,19085
38,blue-collar,married,basic.4y,no,yes,no,17587
47,blue-collar,married,basic.4y,unknown,yes,no,28859
34,admin.,married,high.school,no,yes,no,24951
46,admin.,married,university.degree,no,no,no,8551
30,admin.,married,university.degree,no,no,no,6365
55,admin.,married,high.school,no,no,no,848
47,management,married,basic.9y,no,no,no,11546
38,technician,married,high.school,no,no,no,39694
68,retired,single,university.degree,no,no,no,11425
38,blue-collar,married,basic.4y,no,no,no,33120
47,management,divorced,university.degree,no,no,no,9340
34,admin.,single,high.school,no,no,yes,26128
51,retired,married,basic.4y,no,no,no,31756
49,services,divorced,high.school,no,no,no,24034
56,services,married,high.school,no,no,no,25389
32,technician,single,professional.course,no,yes,no,8178
42,blue-collar,married,basic.9y,no,yes,no,19408
22,services,single,high.school,no,yes,no,30807
31,blue-collar,married,basic.4y,no,yes,no,16370
51,blue-collar,married,basic.9y,unknown,no,no,4588
33,technician,single,basic.9y,no,yes,no,18909
29,technician,single,unknown,no,no,no,25779
34,admin.,single,basic.9y,no,yes,no,21426
34,technician,married,professional.course,no,yes,no,3473
37,management,married,university.degree,no,no,no,3417
54,admin.,married,university.degree,unknown,yes,no,6710
32,admin.,single,university.degree,no,yes,no,23351
55,admin.,divorced,university.degree,no,no,no,34839
