contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,id
telephone,may,mon,204,1,999,0,nonexistent,37074
cellular,aug,fri,336,8,999,0,nonexistent,40751
cellular,apr,mon,143,2,999,1,failure,17491
telephone,jun,fri,63,3,999,0,nonexistent,33217
cellular,aug,tue,82,1,999,0,nonexistent,31702
cellular,nov,mon,408,1,999,1,failure,16638
telephone,may,wed,214,2,999,0,nonexistent,19976
cellular,aug,mon,123,3,999,0,nonexistent,40338
telephone,may,mon,109,2,999,0,nonexistent,29219
cellular,nov,fri,22,1,999,0,nonexistent,24221
telephone,may,wed,99,2,999,1,failure,10675
cellular,nov,tue,79,3,999,0,nonexistent,38963
cellular,aug,tue,195,1,999,0,nonexistent,25444
cellular,jul,mon,92,3,999,0,nonexistent,12306
telephone,jun,tue,117,2,999,0,nonexistent,15076
cellular,aug,wed,71,1,999,0,nonexistent,39207
telephone,may,fri,22,7,999,1,failure,33183
telephone,jun,thu,11,1,999,0,nonexistent,30830
telephone,may,tue,222,2,999,0,nonexistent,36999
cellular,aug,mon,14,12,999,0,nonexistent,14897
cellular,jul,wed,520,1,999,0,nonexistent,25138
telephone,may,mon,386,2,999,0,nonexistent,29416
telephone,jun,fri,460,4,999,0,nonexistent,10257
cellular,jul,thu,68,2,999,0,nonexistent,15404
cellular,aug,thu,260,6,999,0,nonexistent,37250
cellular,nov,mon,112,1,4,1,success,21500
cellular,aug,thu,108,1,999,0,nonexistent,31917
cellular,may,wed,69,2,999,0,nonexistent,23753
cellular,jul,fri,1060,2,999,0,nonexistent,3416
cellular,jul,thu,96,1,999,0,nonexistent,30628
cellular,nov,fri,289,3,999,0,nonexistent,36562
telephone,may,wed,381,2,999,0,nonexistent,10188
telephone,jul,mon,172,4,999,0,nonexistent,32159
cellular,may,tue,1240,1,999,0,nonexistent,10661
cellular,jul,wed,39,9,999,0,nonexistent,19990
cellular,jul,mon,181,2,999,0,nonexistent,23745
cellular,aug,fri,260,1,999,0,nonexistent,8640
telephone,jun,wed,578,1,999,0,nonexistent,18630
cellular,nov,thu,165,3,999,0,nonexistent,39891
cellular,aug,thu,331,2,999,0,nonexistent,7045
cellular,aug,thu,152,1,999,0,nonexistent,23862
cellular,apr,mon,38,1,999,0,nonexistent,19981
telephone,may,mon,7,1,999,0,nonexistent,31726
cellular,aug,thu,129,2,999,0,nonexistent,4664
telephone,jun,mon,54,3,999,0,nonexistent,22563
telephone,jun,fri,374,1,999,0,nonexistent,18005
cellular,aug,fri,151,1,999,0,nonexistent,28470
cellular,jun,wed,88,2,999,0,nonexistent,39804
cellular,nov,wed,210,1,999,0,nonexistent,1408
cellular,jul,fri,113,3,999,0,nonexistent,29693
cellular,apr,fri,795,3,999,1,failure,31248
cellular,jul,mon,187,3,999,0,nonexistent,1399
telephone,may,tue,145,5,999,0,nonexistent,38369
cellular,jul,tue,160,2,999,0,nonexistent,25948
cellular,may,mon,148,2,999,0,nonexistent,40012
cellular,jul,thu,324,1,999,0,nonexistent,10674
cellular,aug,fri,27,11,999,0,nonexistent,10775
telephone,may,tue,416,3,999,0,nonexistent,35881
cellular,jul,tue,237,3,999,0,nonexistent,23361
cellular,aug,fri,80,1,999,0,nonexistent,12151
cellular,jul,mon,71,6,999,0,nonexistent,8042
telephone,may,fri,215,3,999,0,nonexistent,39260
cellular,jul,fri,187,2,999,0,nonexistent,18316
telephone,jun,tue,768,1,999,0,nonexistent,17592
cellular,apr,fri,239,2,999,0,nonexistent,33856
telephone,may,wed,248,1,999,0,nonexistent,627
telephone,may,wed,83,2,999,0,nonexistent,10746
cellular,jul,thu,361,3,999,0,nonexistent,23678
cellular,aug,mon,116,1,999,0,nonexistent,28249
telephone,nov,tue,52,3,999,0,nonexistent,24216
telephone,jun,tue,404,4,999,0,nonexistent,25946
telephone,jun,wed,107,2,999,0,nonexistent,12540
cellular,apr,mon,190,1,999,0,nonexistent,31386
cellular,jul,thu,567,5,999,0,nonexistent,14238
cellular,jul,wed,167,1,999,0,nonexistent,24481
cellular,may,fri,242,1,999,0,nonexistent,8887
telephone,sep,mon,11,1,999,1,failure,26468
cellular,nov,wed,237,1,999,1,failure,27821
cellular,may,thu,263,1,999,0,nonexistent,26210
cellular,jul,thu,303,3,999,0,nonexistent,34068
cellular,may,fri,56,1,999,0,nonexistent,35022
telephone,jul,fri,52,4,999,0,nonexistent,36254
cellular,nov,thu,454,5,999,0,nonexistent,4577
telephone,may,fri,322,1,999,0,nonexistent,17001
cellular,nov,tue,115,2,999,0,nonexistent,26542
cellular,aug,mon,114,2,999,0,nonexistent,16977
cellular,nov,fri,106,2,999,0,nonexistent,21138
cellular,sep,fri,113,1,999,1,failure,2442
cellular,nov,mon,78,1,3,3,success,6956
cellular,jun,tue,401,1,999,0,nonexistent,2529
telephone,may,mon,483,5,999,0,nonexistent,40660
telephone,jul,tue,102,1,999,0,nonexistent,9722
cellular,aug,fri,204,1,999,1,failure,3623
telephone,jul,thu,27,1,999,0,nonexistent,3010
telephone,may,thu,104,2,999,0,nonexistent,37694
telephone,may,wed,126,3,999,0,nonexistent,19159
telephone,may,fri,128,8,999,0,nonexistent,9404
cellular,jul,thu,77,2,999,0,nonexistent,8873
cellular,aug,wed,288,1,0,3,success,29650
telephone,jul,wed,128,1,999,0,nonexistent,4947
cellular,jul,fri,54,1,999,0,nonexistent,11116
cellular,jul,thu,261,1,999,0,nonexistent,31149
cellular,nov,wed,90,2,999,0,nonexistent,39050
cellular,nov,thu,1059,2,999,0,nonexistent,22269
telephone,apr,mon,67,5,999,0,nonexistent,7582
telephone,may,wed,43,1,999,1,failure,25274
cellular,may,mon,145,2,999,1,failure,35941
cellular,aug,tue,132,2,999,0,nonexistent,39275
telephone,may,mon,268,4,999,0,nonexistent,17912
cellular,mar,tue,136,1,9,1,success,36565
cellular,aug,mon,1141,2,999,0,nonexistent,25395
telephone,may,mon,168,5,999,0,nonexistent,8390
cellular,dec,wed,205,1,999,0,nonexistent,9521
telephone,jun,fri,138,1,999,0,nonexistent,36227
cellular,may,fri,325,1,999,0,nonexistent,38809
telephone,may,fri,161,1,999,0,nonexistent,22028
telephone,aug,tue,18,12,999,0,nonexistent,18184
cellular,apr,thu,554,1,10,2,success,32133
cellular,aug,tue,112,1,999,0,nonexistent,28097
telephone,may,wed,374,1,999,0,nonexistent,13043
cellular,may,wed,135,1,999,1,failure,18347
cellular,apr,fri,145,2,999,0,nonexistent,7450
cellular,may,thu,290,1,999,1,failure,16202
cellular,jul,tue,178,1,999,0,nonexistent,20619
telephone,may,mon,398,1,999,0,nonexistent,40084
cellular,jul,wed,73,1,999,0,nonexistent,27907
telephone,jun,mon,87,3,999,0,nonexistent,3793
cellular,jul,tue,59,1,999,0,nonexistent,38690
telephone,may,mon,159,3,999,0,nonexistent,27887
telephone,may,wed,1328,1,999,0,nonexistent,21012
telephone,may,tue,141,3,999,0,nonexistent,22978
cellular,jul,tue,215,3,999,0,nonexistent,29677
telephone,jun,fri,685,3,999,0,nonexistent,8327
cellular,apr,thu,172,1,999,0,nonexistent,7817
telephone,may,wed,492,1,999,0,nonexistent,40080
telephone,may,thu,71,2,999,0,nonexistent,36592
cellular,may,wed,254,3,999,0,nonexistent,21495
cellular,nov,thu,339,3,999,0,nonexistent,7850
telephone,nov,tue,514,2,999,0,nonexistent,38453
cellular,aug,tue,486,2,999,0,nonexistent,13778
cellular,aug,mon,191,3,999,0,nonexistent,38052
cellular,may,wed,337,3,999,0,nonexistent,33468
cellular,apr,mon,190,1,999,0,nonexistent,37704
cellular,jun,tue,128,1,999,0,nonexistent,20803
telephone,may,wed,130,2,999,0,nonexistent,35388
cellular,jul,wed,126,1,999,0,nonexistent,34685
cellular,nov,wed,30,1,999,0,nonexistent,1769
cellular,aug,tue,226,4,999,0,nonexistent,10237
cellular,jul,tue,498,1,999,0,nonexistent,5821
cellular,may,thu,86,1,999,1,failure,12546
cellular,jul,mon,867,2,999,0,nonexistent,25630
cellular,jul,fri,227,1,999,0,nonexistent,7387
cellular,may,fri,197,1,999,1,failure,4581
cellular,may,fri,80,4,999,0,nonexistent,1186
telephone,jun,thu,92,2,999,0,nonexistent,25358
telephone,jul,tue,92,1,999,0,nonexistent,31555
cellular,nov,mon,64,1,999,0,nonexistent,40944
cellular,may,thu,512,1,999,0,nonexistent,23422
cellular,dec,mon,263,1,999,1,failure,25256
cellular,apr,mon,17,6,999,1,failure,18761
cellular,jul,wed,183,1,999,0,nonexistent,39415
telephone,jun,mon,311,2,999,0,nonexistent,8035
telephone,jul,wed,157,4,999,0,nonexistent,21244
cellular,nov,fri,229,2,999,0,nonexistent,24211
telephone,may,mon,289,1,999,0,nonexistent,18922
cellular,may,thu,152,1,999,0,nonexistent,8483
telephone,may,tue,443,1,999,0,nonexistent,40181
cellular,aug,mon,104,2,999,0,nonexistent,14914
cellular,nov,mon,257,1,999,0,nonexistent,454
cellular,may,thu,247,2,999,1,failure,30979
telephone,jun,wed,423,2,999,0,nonexistent,37595
telephone,may,fri,145,4,999,0,nonexistent,22169
telephone,jun,thu,149,1,999,0,nonexistent,9760
telephone,may,wed,62,4,999,1,failure,36783
telephone,aug,tue,365,2,6,1,success,25459
cellular,jul,tue,150,1,999,0,nonexistent,5764
cellular,aug,fri,255,1,999,0,nonexistent,40854
cellular,sep,thu,337,1,6,1,success,40530
telephone,may,wed,196,2,999,0,nonexistent,8014
telephone,may,fri,121,1,999,0,nonexistent,34960
telephone,jun,thu,57,1,999,0,nonexistent,20014
telephone,jun,fri,9,2,999,0,nonexistent,15013
cellular,apr,wed,623,2,999,2,failure,15225
cellular,nov,tue,200,1,999,0,nonexistent,26871
telephone,may,tue,149,2,999,0,nonexistent,30615
telephone,jun,tue,98,1,999,0,nonexistent,6749
telephone,may,thu,908,2,999,0,nonexistent,27854
cellular,may,wed,155,3,999,0,nonexistent,6678
cellular,aug,thu,295,1,6,2,success,6824
telephone,may,wed,105,2,999,0,nonexistent,24857
cellular,aug,thu,444,7,999,0,nonexistent,20582
telephone,may,wed,264,2,999,0,nonexistent,3180
telephone,may,mon,142,3,999,0,nonexistent,29056
cellular,may,fri,264,2,999,0,nonexistent,1690
telephone,may,fri,104,3,999,0,nonexistent,4055
cellular,nov,tue,110,1,999,0,nonexistent,19234
cellular,aug,fri,209,2,4,2,success,25551
cellular,aug,thu,42,7,999,0,nonexistent,16863
cellular,nov,thu,276,1,999,0,nonexistent,39266
cellular,sep,wed,327,1,999,0,nonexistent,31407
cellular,apr,thu,317,5,999,0,nonexistent,35491
cellular,nov,thu,493,2,999,1,failure,36286
telephone,jun,mon,443,2,999,0,nonexistent,5508
cellular,nov,wed,277,1,999,0,nonexistent,7245
cellular,nov,mon,48,2,999,0,nonexistent,36764
cellular,nov,thu,189,2,999,0,nonexistent,3662
telephone,may,fri,216,1,999,0,nonexistent,40874
cellular,nov,thu,254,2,999,0,nonexistent,39082
telephone,may,thu,127,1,999,0,nonexistent,887
cellular,may,thu,88,4,999,0,nonexistent,1736
cellular,aug,tue,92,2,999,0,nonexistent,10875
telephone,jun,fri,36,2,999,0,nonexistent,18903
cellular,apr,fri,153,3,999,0,nonexistent,12150
cellular,jul,tue,169,4,999,0,nonexistent,12852
cellular,may,fri,659,1,999,0,nonexistent,22013
cellular,jul,wed,176,1,999,0,nonexistent,31315
cellular,aug,tue,121,1,999,0,nonexistent,25716
cellular,apr,fri,420,1,999,0,nonexistent,5163
cellular,jul,tue,75,4,999,0,nonexistent,40316
cellular,sep,tue,181,1,999,1,failure,35154
cellular,apr,thu,627,2,5,3,failure,29546
cellular,may,fri,394,1,999,0,nonexistent,9221
telephone,may,thu,52,1,999,0,nonexistent,26937
telephone,may,tue,114,3,999,0,nonexistent,7839
cellular,aug,thu,139,1,999,0,nonexistent,32560
cellular,may,mon,98,5,999,0,nonexistent,3146
cellular,jul,tue,71,1,999,0,nonexistent,15907
cellular,aug,thu,131,1,999,0,nonexistent,25776
telephone,apr,wed,154,8,999,1,failure,39100
cellular,aug,thu,510,2,17,1,success,1987
telephone,apr,tue,325,1,999,2,failure,23251
cellular,jul,wed,141,4,999,0,nonexistent,4847
cellular,may,mon,47,2,999,0,nonexistent,40362
telephone,jun,thu,90,3,999,0,nonexistent,14523
telephone,jun,wed,624,2,999,0,nonexistent,39173
cellular,nov,wed,265,1,999,0,nonexistent,3500
cellular,jul,tue,115,1,999,0,nonexistent,33723
cellular,may,wed,184,1,999,1,failure,39064
telephone,aug,thu,12,9,999,0,nonexistent,21641
cellular,jul,wed,1432,5,999,0,nonexistent,22917
telephone,jun,fri,28,4,999,0,nonexistent,34624
cellular,jul,mon,204,3,999,0,nonexistent,34102
telephone,may,fri,121,2,999,0,nonexistent,9703
cellular,aug,thu,318,3,999,0,nonexistent,3687
cellular,jun,wed,161,1,5,1,success,32919
cellular,aug,wed,153,1,999,0,nonexistent,26051
cellular,jul,wed,161,5,999,0,nonexistent,22472
cellular,aug,wed,763,9,999,0,nonexistent,33615
telephone,jun,fri,850,3,999,0,nonexistent,11626
cellular,may,wed,228,2,999,0,nonexistent,4318
cellular,jul,wed,103,2,999,0,nonexistent,25023
cellular,jul,fri,287,1,999,0,nonexistent,17589
cellular,jul,thu,458,9,999,0,nonexistent,38871
cellular,nov,wed,530,1,999,0,nonexistent,11088
telephone,may,tue,289,3,999,0,nonexistent,39823
cellular,may,wed,68,1,999,1,failure,2080
cellular,nov,thu,222,1,999,1,failure,32429
telephone,jul,tue,533,3,999,0,nonexistent,3169
telephone,may,thu,314,3,999,0,nonexistent,23735
telephone,may,wed,438,4,999,0,nonexistent,16861
cellular,jul,mon,853,1,999,0,nonexistent,34384
cellular,nov,thu,318,2,999,0,nonexistent,25020
cellular,jul,mon,519,2,999,0,nonexistent,1293
cellular,sep,mon,211,1,999,1,failure,17151
cellular,jul,tue,301,1,999,0,nonexistent,21246
cellular,may,thu,532,2,6,2,success,23691
cellular,jul,mon,201,1,999,0,nonexistent,17761
cellular,may,fri,13,9,999,1,failure,15588
cellular,aug,wed,72,4,999,0,nonexistent,18661
cellular,aug,wed,191,1,0,2,success,15083
telephone,may,fri,15,11,999,0,nonexistent,28030
telephone,jul,mon,1877,1,999,0,nonexistent,19301
cellular,nov,mon,186,1,999,1,failure,27088
cellular,aug,tue,239,1,999,0,nonexistent,11288
cellular,jul,tue,293,1,999,0,nonexistent,424
cellular,jul,fri,184,2,999,0,nonexistent,19487
cellular,may,thu,924,3,999,0,nonexistent,37649
cellular,aug,fri,538,2,999,0,nonexistent,35568
telephone,may,thu,19,8,999,0,nonexistent,25892
cellular,may,thu,391,1,999,0,nonexistent,8426
cellular,apr,thu,645,1,999,0,nonexistent,23138
cellular,jul,wed,156,1,999,0,nonexistent,24178
cellular,jul,fri,378,1,999,0,nonexistent,31681
cellular,may,wed,254,1,999,1,failure,25175
cellular,sep,tue,91,1,3,1,success,29433
telephone,may,tue,180,1,999,0,nonexistent,30373
telephone,jun,wed,201,2,999,0,nonexistent,8386
cellular,jul,thu,73,1,999,0,nonexistent,26408
cellular,nov,fri,267,2,999,0,nonexistent,28852
cellular,nov,fri,296,3,999,0,nonexistent,12729
telephone,may,wed,114,2,999,0,nonexistent,13619
cellular,jun,wed,86,1,999,0,nonexistent,15016
telephone,may,thu,619,1,999,0,nonexistent,34250
cellular,may,thu,362,1,999,1,failure,40207
telephone,may,thu,270,1,999,0,nonexistent,34751
cellular,jul,mon,101,3,999,0,nonexistent,1046
cellular,jul,thu,117,1,999,0,nonexistent,19722
cellular,jul,mon,180,3,999,0,nonexistent,29525
cellular,aug,thu,127,1,999,0,nonexistent,34925
telephone,may,thu,287,2,999,0,nonexistent,9881
telephone,may,thu,188,6,999,0,nonexistent,36295
telephone,jul,thu,39,1,999,0,nonexistent,19385
cellular,aug,mon,75,1,999,0,nonexistent,22872
cellular,jul,wed,68,1,999,0,nonexistent,4387
telephone,jul,thu,202,5,999,0,nonexistent,21583
telephone,may,fri,160,1,999,0,nonexistent,29745
cellular,nov,thu,60,1,999,0,nonexistent,32118
cellular,aug,wed,157,2,999,0,nonexistent,21241
cellular,nov,tue,192,2,999,0,nonexistent,13163
cellular,jul,fri,1360,9,999,0,nonexistent,40644
telephone,may,wed,125,3,999,0,nonexistent,17860
cellular,jul,fri,704,1,999,0,nonexistent,4830
telephone,jun,wed,165,2,999,0,nonexistent,4777
cellular,aug,thu,101,1,999,0,nonexistent,28104
cellular,aug,thu,206,1,999,0,nonexistent,11438
telephone,jun,fri,114,3,999,0,nonexistent,2763
cellular,jul,mon,70,3,999,0,nonexistent,12869
cellular,nov,thu,857,3,999,0,nonexistent,10837
cellular,oct,tue,96,1,999,1,failure,5291
telephone,jun,wed,69,4,999,0,nonexistent,9226
telephone,jun,thu,561,3,999,0,nonexistent,7339
cellular,may,tue,170,3,999,0,nonexistent,1901
cellular,may,mon,10,2,999,0,nonexistent,35505
cellular,jul,thu,58,1,999,0,nonexistent,10283
telephone,apr,thu,917,1,999,0,nonexistent,6892
cellular,nov,wed,487,1,999,2,failure,23978
cellular,apr,thu,108,1,999,0,nonexistent,23602
telephone,may,wed,169,2,999,0,nonexistent,6294
cellular,nov,thu,80,1,999,0,nonexistent,34243
cellular,may,mon,16,10,999,0,nonexistent,19013
telephone,jun,fri,1276,2,999,0,nonexistent,30667
cellular,jul,tue,1077,1,999,0,nonexistent,24044
telephone,may,fri,221,2,999,0,nonexistent,31800
cellular,jul,thu,311,1,999,0,nonexistent,11996
telephone,may,wed,184,2,999,0,nonexistent,9991
telephone,may,thu,140,1,999,0,nonexistent,3970
cellular,jul,tue,192,2,999,0,nonexistent,24989
cellular,jul,tue,260,5,999,0,nonexistent,20142
telephone,may,fri,178,2,999,0,nonexistent,25750
cellular,aug,mon,148,1,999,0,nonexistent,21192
cellular,nov,wed,259,1,999,1,failure,36192
cellular,aug,mon,470,1,6,2,failure,25122
cellular,may,thu,343,2,999,0,nonexistent,30685
telephone,may,wed,71,4,999,0,nonexistent,38988
cellular,may,wed,172,1,999,0,nonexistent,22136
cellular,jul,thu,178,1,999,2,failure,9660
cellular,jul,wed,513,1,999,0,nonexistent,33030
cellular,aug,wed,536,3,999,0,nonexistent,18319
cellular,jul,fri,330,2,999,0,nonexistent,38468
cellular,may,wed,203,2,999,0,nonexistent,36441
telephone,may,fri,18,1,999,0,nonexistent,25215
cellular,may,mon,87,1,999,0,nonexistent,37985
telephone,may,thu,483,2,999,0,nonexistent,19648
telephone,oct,fri,186,1,999,1,failure,23495
telephone,nov,fri,346,4,999,1,failure,40169
cellular,may,mon,170,2,999,1,failure,26952
cellular,sep,wed,1353,2,999,0,nonexistent,21026
cellular,may,thu,261,3,999,0,nonexistent,40209
telephone,may,wed,165,2,999,0,nonexistent,26179
cellular,jul,fri,113,2,999,0,nonexistent,20421
cellular,may,thu,643,1,999,0,nonexistent,7605
cellular,nov,fri,230,3,999,0,nonexistent,15548
cellular,nov,fri,808,2,999,0,nonexistent,7842
cellular,nov,wed,161,1,999,0,nonexistent,8560
cellular,may,mon,109,1,999,1,failure,3779
telephone,jun,mon,105,3,999,0,nonexistent,36704
telephone,may,fri,316,3,999,0,nonexistent,12203
cellular,jun,mon,187,1,3,5,success,6913
telephone,may,wed,103,2,999,0,nonexistent,10603
cellular,jul,wed,244,1,999,0,nonexistent,36820
telephone,may,thu,194,1,999,0,nonexistent,27833
cellular,may,mon,98,2,999,1,failure,9100
cellular,nov,mon,249,1,999,0,nonexistent,17444
cellular,oct,mon,222,1,999,0,nonexistent,3529
telephone,jul,wed,104,1,999,0,nonexistent,25475
telephone,may,tue,133,1,999,0,nonexistent,27270
telephone,may,wed,157,3,999,0,nonexistent,1714
telephone,may,tue,255,5,999,0,nonexistent,39010
telephone,may,thu,204,1,999,0,nonexistent,620
cellular,may,mon,410,1,999,0,nonexistent,28873
telephone,jun,thu,124,2,999,0,nonexistent,14647
cellular,aug,thu,223,6,999,0,nonexistent,30405
telephone,jun,mon,45,3,999,0,nonexistent,5816
telephone,may,tue,29,2,999,0,nonexistent,15380
cellular,jul,thu,148,1,999,0,nonexistent,38711
telephone,may,tue,705,1,999,0,nonexistent,10355
telephone,may,wed,145,1,999,0,nonexistent,35247
cellular,aug,wed,119,1,999,0,nonexistent,20923
cellular,aug,mon,117,3,999,0,nonexistent,9732
telephone,may,wed,73,1,999,0,nonexistent,40708
cellular,nov,thu,110,1,999,0,nonexistent,28948
telephone,may,fri,510,3,999,0,nonexistent,33635
telephone,may,thu,124,2,999,0,nonexistent,35488
cellular,may,mon,100,1,999,0,nonexistent,25990
cellular,apr,mon,41,2,999,0,nonexistent,18290
telephone,may,thu,136,1,999,0,nonexistent,20018
cellular,aug,tue,92,1,999,0,nonexistent,24583
telephone,may,tue,148,3,999,0,nonexistent,10568
telephone,may,wed,130,4,999,0,nonexistent,17023
cellular,may,mon,67,1,999,0,nonexistent,41062
cellular,may,tue,178,2,999,1,failure,37007
telephone,jun,fri,642,2,999,0,nonexistent,32011
telephone,may,fri,512,1,999,0,nonexistent,17522
telephone,jun,thu,753,1,999,0,nonexistent,29826
telephone,may,tue,162,4,999,0,nonexistent,15028
cellular,nov,tue,586,2,999,0,nonexistent,36401
cellular,may,tue,400,1,999,0,nonexistent,11639
cellular,apr,tue,465,4,999,0,nonexistent,12418
cellular,mar,fri,121,2,999,1,failure,12840
cellular,jul,fri,337,2,999,0,nonexistent,33582
cellular,jul,wed,204,2,999,0,nonexistent,15644
cellular,jul,mon,81,3,999,0,nonexistent,23791
telephone,jun,wed,706,1,999,0,nonexistent,25730
telephone,nov,wed,475,2,999,0,nonexistent,13948
cellular,aug,thu,98,1,999,0,nonexistent,25298
telephone,jun,mon,318,2,999,0,nonexistent,6459
telephone,may,thu,57,3,999,0,nonexistent,28230
cellular,jun,mon,247,1,2,2,success,6564
telephone,may,mon,165,5,999,0,nonexistent,20261
cellular,jul,mon,231,2,999,0,nonexistent,8282
telephone,may,thu,229,4,999,0,nonexistent,12881
cellular,may,mon,299,2,999,0,nonexistent,40870
cellular,nov,tue,175,2,999,0,nonexistent,17575
telephone,may,wed,99,2,999,0,nonexistent,24476
telephone,jul,wed,18,1,999,0,nonexistent,26839
cellular,apr,mon,133,1,999,0,nonexistent,6414
telephone,jun,tue,209,3,999,0,nonexistent,23324
cellular,apr,fri,105,1,999,1,failure,12228
telephone,may,thu,95,2,999,0,nonexistent,1545
cellular,aug,wed,97,4,999,0,nonexistent,6060
cellular,nov,fri,358,3,999,0,nonexistent,23477
cellular,may,fri,476,3,999,0,nonexistent,6507
cellular,jul,thu,275,17,999,0,nonexistent,7115
cellular,may,fri,253,4,999,0,nonexistent,16133
cellular,jul,thu,106,4,999,0,nonexistent,152
cellular,jun,mon,157,1,999,0,nonexistent,8791
cellular,aug,mon,80,1,999,0,nonexistent,1572
telephone,may,thu,91,3,999,0,nonexistent,28632
telephone,aug,mon,41,9,999,0,nonexistent,28818
telephone,may,wed,563,2,999,0,nonexistent,14911
cellular,may,tue,387,3,999,0,nonexistent,13523
cellular,apr,thu,255,2,999,0,nonexistent,24994
