age,job,marital,education,default,housing,loan,id
39,unemployed,married,university.degree,no,yes,no,34796
32,services,married,high.school,no,no,no,656
72,retired,married,basic.4y,no,yes,no,15476
55,retired,married,professional.course,no,yes,no,6648
38,blue-collar,single,basic.6y,no,yes,yes,38190
46,admin.,single,university.degree,no,yes,no,23506
43,self-employed,married,university.degree,unknown,yes,yes,38910
26,blue-collar,married,basic.9y,unknown,no,no,6133
40,management,married,university.degree,no,no,no,4762
50,blue-collar,married,basic.4y,unknown,unknown,unknown,17499
50,entrepreneur,married,university.degree,no,no,no,8978
24,student,single,high.school,no,no,no,19445
56,blue-collar,married,basic.4y,unknown,yes,no,28655
54,services,married,basic.4y,no,yes,yes,8146
33,unemployed,single,basic.9y,no,yes,no,8044
40,services,married,basic.9y,no,no,no,12668
29,technician,single,university.degree,no,yes,no,15478
59,blue-collar,married,basic.4y,no,no,no,34793
45,housemaid,married,high.school,unknown,no,no,34107
51,technician,married,university.degree,unknown,yes,yes,15818
49,admin.,married,university.degree,unknown,yes,no,30079
47,blue-collar,married,basic.6y,unknown,yes,no,38522
56,technician,married,professional.course,no,yes,yes,39394
42,blue-collar,divorced,basic.4y,unknown,no,no,24122
30,admin.,single,professional.course,no,no,no,26475
35,technician,married,professional.course,no,yes,no,23258
34,admin.,married,university.degree,no,yes,no,3504
36,blue-collar,married,basic.4y,unknown,no,no,10400
56,retired,married,professional.course,no,no,no,8840
57,admin.,married,high.school,no,no,no,25648
31,technician,single,university.degree,no,yes,yes,5615
25,technician,single,high.school,no,yes,yes,6069
30,blue-collar,single,unknown,no,no,no,21825
54,technician,married,high.school,unknown,no,no,6012
52,services,married,high.school,no,no,no,34798
36,blue-collar,married,basic.6y,unknown,yes,no,7052
40,technician,married,basic.9y,no,no,no,38565
26,technician,single,professional.course,no,yes,no,18561
35,blue-collar,single,basic.9y,no,yes,no,9165
34,services,single,basic.9y,unknown,yes,yes,31013
34,services,divorced,basic.9y,unknown,no,no,11561
50,admin.,married,university.degree,no,no,no,10072
42,blue-collar,married,basic.9y,no,yes,no,8719
58,management,married,basic.4y,no,yes,no,32755
45,management,married,basic.9y,no,yes,yes,17017
52,blue-collar,married,basic.9y,unknown,yes,no,35731
23,student,single,high.school,no,yes,no,16353
44,management,married,university.degree,no,no,no,20938
28,unemployed,married,university.degree,no,no,no,15383
36,admin.,married,high.school,no,yes,no,18020
39,blue-collar,married,basic.4y,no,unknown,unknown,14084
31,blue-collar,married,professional.course,unknown,no,no,22393
30,blue-collar,married,basic.9y,no,yes,no,31162
40,services,single,high.school,no,yes,no,14375
26,admin.,single,high.school,no,no,yes,33133
29,technician,single,university.degree,no,yes,yes,23995
34,management,married,university.degree,no,no,yes,29375
53,admin.,single,high.school,no,yes,yes,26600
28,unemployed,single,university.degree,no,no,yes,8601
29,blue-collar,single,basic.9y,no,no,no,23781
23,admin.,single,university.degree,no,yes,no,18930
38,technician,married,high.school,no,yes,no,19280
40,admin.,divorced,high.school,no,yes,no,7144
39,services,single,high.school,unknown,no,no,30957
25,admin.,married,university.degree,unknown,yes,no,28605
34,services,single,high.school,no,no,no,29316
32,admin.,single,university.degree,no,yes,yes,7064
25,blue-collar,single,basic.9y,no,yes,no,31631
32,admin.,divorced,university.degree,no,yes,no,37939
39,blue-collar,married,basic.6y,unknown,no,no,20444
40,technician,married,professional.course,no,yes,no,40573
28,blue-collar,single,basic.9y,no,no,no,7067
33,blue-collar,married,basic.6y,unknown,yes,no,30285
43,blue-collar,married,basic.9y,no,yes,no,10222
31,admin.,single,university.degree,no,yes,no,29673
37,technician,single,professional.course,no,no,no,5568
29,management,single,university.degree,no,yes,no,18519
26,admin.,single,high.school,no,no,no,39747
33,entrepreneur,single,university.degree,no,yes,no,11543
34,technician,married,professional.course,no,yes,no,2175
36,blue-collar,married,basic.9y,no,yes,no,37661
53,blue-collar,married,basic.4y,unknown,no,no,33259
45,entrepreneur,married,basic.4y,unknown,no,no,32594
47,blue-collar,divorced,basic.9y,unknown,no,no,20417
36,admin.,married,high.school,no,no,no,3299
74,retired,married,basic.4y,no,no,no,17995
39,admin.,single,high.school,no,no,no,25839
56,retired,married,university.degree,no,yes,no,11827
53,unknown,married,basic.4y,unknown,no,no,14365
39,services,married,high.school,unknown,yes,yes,6046
32,admin.,married,university.degree,no,yes,no,23921
25,admin.,married,high.school,no,no,yes,17434
38,blue-collar,single,university.degree,unknown,no,no,11899
48,services,married,unknown,no,no,no,13598
44,admin.,married,basic.4y,unknown,yes,yes,36234
46,technician,single,professional.course,no,no,no,2740
23,technician,single,high.school,no,yes,no,4619
41,admin.,divorced,university.degree,no,yes,no,2284
33,admin.,married,university.degree,no,yes,no,30423
30,technician,single,professional.course,no,no,no,7154
28,student,single,unknown,no,no,no,2717
30,technician,single,university.degree,no,yes,no,3387
27,housemaid,married,high.school,no,yes,no,24045
40,housemaid,single,university.degree,no,no,yes,12238
42,self-employed,married,university.degree,no,yes,no,2774
43,admin.,married,high.school,no,no,no,26715
40,unemployed,single,high.school,unknown,yes,no,23510
35,technician,married,professional.course,unknown,yes,no,13872
57,technician,married,high.school,no,no,no,20978
39,admin.,single,university.degree,no,no,no,11193
46,unemployed,married,basic.9y,unknown,no,no,26736
43,services,single,high.school,unknown,no,no,15893
29,blue-collar,single,basic.6y,no,yes,no,31254
20,student,single,high.school,no,yes,no,41094
57,blue-collar,married,basic.4y,unknown,no,no,20970
34,management,single,university.degree,no,yes,no,31142
43,technician,married,professional.course,unknown,no,no,26741
26,management,single,university.degree,no,no,no,40215
44,services,single,high.school,no,no,no,3314
41,blue-collar,married,basic.4y,no,yes,no,8446
51,admin.,divorced,high.school,no,no,no,33144
46,admin.,divorced,university.degree,no,yes,no,629
52,admin.,married,university.degree,no,no,no,19542
32,technician,single,university.degree,no,no,no,32714
33,admin.,single,university.degree,no,yes,yes,14597
34,technician,married,university.degree,no,no,no,3487
38,blue-collar,married,high.school,unknown,yes,no,31084
39,admin.,married,university.degree,unknown,yes,no,35532
54,admin.,married,university.degree,no,no,no,32146
55,technician,divorced,professional.course,unknown,no,no,34412
36,blue-collar,married,basic.9y,unknown,no,no,2843
57,retired,married,basic.4y,no,no,no,15706
40,technician,married,basic.9y,unknown,yes,no,31246
33,housemaid,married,basic.4y,no,no,no,25780
31,blue-collar,married,basic.9y,no,yes,no,21041
38,admin.,married,basic.6y,no,yes,no,9809
24,admin.,single,high.school,no,yes,yes,3572
30,housemaid,married,high.school,unknown,yes,yes,12836
33,blue-collar,single,professional.course,no,no,yes,16991
54,management,divorced,basic.6y,unknown,yes,no,13602
31,admin.,divorced,university.degree,no,yes,no,32938
30,technician,single,university.degree,no,yes,no,14696
44,blue-collar,married,professional.course,no,yes,no,37526
35,technician,single,university.degree,no,yes,no,24548
30,blue-collar,married,basic.9y,no,yes,no,18791
31,blue-collar,single,high.school,no,yes,no,28150
53,retired,married,basic.6y,unknown,no,yes,6101
48,technician,married,professional.course,no,no,yes,41186
48,blue-collar,divorced,professional.course,no,no,no,13473
61,management,married,university.degree,no,no,no,28518
34,entrepreneur,single,professional.course,no,no,yes,35882
38,admin.,single,university.degree,no,yes,no,11518
49,entrepreneur,married,professional.course,unknown,no,no,27379
38,technician,married,professional.course,no,no,no,3597
27,admin.,single,high.school,no,no,no,21276
51,admin.,married,university.degree,no,yes,no,2675
34,technician,single,university.degree,no,no,no,14275
34,blue-collar,married,basic.6y,no,no,no,22789
43,technician,single,high.school,no,yes,yes,4043
42,admin.,married,university.degree,no,no,no,1140
45,blue-collar,married,basic.9y,no,unknown,unknown,40971
79,retired,married,unknown,no,no,no,27683
32,self-employed,single,university.degree,no,no,no,37389
30,admin.,single,university.degree,no,yes,no,6347
31,self-employed,unknown,professional.course,no,no,yes,12934
32,technician,single,professional.course,no,yes,no,15138
34,self-employed,married,university.degree,no,no,no,24785
46,blue-collar,married,basic.4y,unknown,no,no,150
32,technician,married,professional.course,no,yes,no,18304
42,self-employed,married,basic.4y,unknown,yes,no,3515
53,management,married,university.degree,unknown,no,no,5823
32,self-employed,married,basic.6y,no,yes,no,6194
50,blue-collar,single,basic.9y,unknown,no,no,1895
42,admin.,single,high.school,no,no,no,15715
57,blue-collar,divorced,professional.course,no,yes,no,2887
43,blue-collar,married,basic.6y,no,no,no,4941
52,admin.,divorced,university.degree,unknown,no,no,39255
41,entrepreneur,single,high.school,no,no,no,4266
45,self-employed,married,basic.4y,no,no,no,5897
34,admin.,married,professional.course,no,no,no,12980
31,services,divorced,high.school,no,yes,yes,27411
50,admin.,married,high.school,no,no,no,21526
33,self-employed,married,university.degree,no,yes,no,17727
35,blue-collar,married,basic.4y,unknown,no,no,11893
48,technician,married,high.school,no,no,no,423
31,services,single,high.school,no,yes,no,13810
44,technician,divorced,high.school,no,no,no,5129
24,management,single,university.degree,no,no,no,37391
31,admin.,married,university.degree,no,no,no,16823
46,management,married,university.degree,no,no,no,32311
35,blue-collar,married,basic.9y,no,no,no,18146
40,blue-collar,married,basic.9y,no,yes,no,6358
26,admin.,single,high.school,no,no,no,33869
49,admin.,married,high.school,no,yes,no,3581
24,blue-collar,single,basic.9y,no,yes,no,25727
43,admin.,married,university.degree,no,yes,yes,10631
38,technician,single,high.school,unknown,no,yes,30934
78,retired,married,basic.4y,no,yes,no,32762
34,blue-collar,married,basic.6y,no,no,no,29028
48,self-employed,divorced,high.school,no,yes,no,26693
29,technician,married,professional.course,no,unknown,unknown,37215
25,student,single,university.degree,no,yes,yes,7807
35,blue-collar,married,basic.4y,unknown,yes,no,16200
58,technician,married,professional.course,no,yes,no,25183
56,admin.,married,university.degree,no,yes,no,3492
34,blue-collar,married,basic.4y,unknown,no,no,6243
35,blue-collar,divorced,basic.4y,no,yes,yes,9001
46,services,married,high.school,no,yes,no,28142
42,services,divorced,university.degree,no,unknown,unknown,12092
34,blue-collar,married,basic.4y,no,no,no,33573
26,admin.,married,high.school,no,yes,no,13997
51,services,married,high.school,no,yes,no,18749
39,self-employed,married,professional.course,no,no,yes,1001
44,admin.,single,professional.course,no,yes,no,14208
54,retired,married,basic.4y,no,yes,no,36900
47,blue-collar,married,basic.6y,no,no,yes,12439
30,admin.,married,university.degree,no,yes,no,38456
34,blue-collar,married,basic.9y,no,yes,no,14823
74,retired,married,professional.course,no,yes,no,26756
29,admin.,married,university.degree,no,yes,no,26994
32,management,married,university.degree,no,yes,no,26439
36,management,married,university.degree,no,no,no,1527
47,admin.,married,university.degree,unknown,yes,no,22693
30,student,married,university.degree,no,yes,no,18843
61,technician,divorced,professional.course,no,yes,no,3177
48,entrepreneur,married,university.degree,no,yes,no,13182
52,admin.,married,university.degree,no,no,no,26695
27,unemployed,married,basic.9y,no,no,no,2112
28,student,single,professional.course,no,no,no,10731
48,admin.,single,university.degree,no,yes,no,497
34,technician,single,university.degree,no,no,no,6484
52,admin.,married,basic.4y,no,yes,no,22851
37,admin.,married,university.degree,no,no,no,12357
33,blue-collar,single,basic.9y,no,yes,no,24231
29,admin.,single,high.school,no,no,no,18592
41,management,married,high.school,no,no,no,12176
52,self-employed,single,university.degree,unknown,yes,no,40435
28,technician,married,university.degree,no,no,no,32812
50,blue-collar,single,basic.9y,unknown,no,no,499
48,admin.,divorced,university.degree,no,yes,no,735
59,technician,single,university.degree,unknown,yes,no,29475
27,admin.,single,university.degree,no,yes,no,35816
34,unemployed,married,high.school,no,yes,no,39319
34,management,married,university.degree,no,yes,no,20081
40,blue-collar,married,basic.4y,no,no,no,16028
50,admin.,married,professional.course,unknown,yes,no,3977
45,admin.,single,university.degree,no,no,no,31301
37,admin.,married,high.school,no,unknown,unknown,31174
51,entrepreneur,single,unknown,no,yes,no,14232
62,admin.,married,university.degree,no,no,no,26546
36,admin.,married,university.degree,no,yes,no,34514
39,services,married,high.school,no,no,no,40228
37,blue-collar,married,professional.course,no,no,no,16935
37,entrepreneur,married,university.degree,no,yes,no,15793
38,admin.,married,basic.6y,no,yes,no,34402
35,unemployed,married,professional.course,no,yes,no,36645
38,services,single,high.school,no,yes,no,39917
25,blue-collar,married,basic.9y,no,no,no,1912
40,technician,married,university.degree,unknown,yes,no,33616
28,technician,single,university.degree,no,yes,no,26666
29,technician,single,professional.course,no,no,no,6616
25,admin.,single,university.degree,no,no,yes,12469
38,admin.,married,high.school,no,yes,no,19719
33,blue-collar,divorced,basic.4y,no,no,no,9908
29,admin.,single,university.degree,no,yes,no,1885
58,retired,married,professional.course,no,no,no,29749
35,blue-collar,single,unknown,no,no,no,29125
76,retired,married,basic.4y,no,no,no,1571
44,admin.,divorced,high.school,no,no,no,782
31,blue-collar,married,basic.6y,no,yes,no,27639
32,technician,married,university.degree,no,no,no,29710
52,retired,married,university.degree,no,yes,no,22120
41,technician,single,university.degree,unknown,no,yes,27200
47,technician,married,professional.course,no,no,no,9968
26,admin.,single,university.degree,no,no,no,4495
27,blue-collar,single,basic.6y,no,no,yes,27779
31,admin.,married,university.degree,no,yes,no,4747
32,housemaid,married,basic.4y,no,yes,yes,12878
29,technician,single,high.school,no,no,no,26406
41,blue-collar,divorced,basic.9y,no,yes,no,9655
