contact,month,day_of_week,campaign,pdays,previous,id
telephone,jun,thu,2,999,0,11561
cellular,jul,fri,1,999,0,10072
cellular,nov,thu,1,999,0,8719
cellular,nov,wed,5,999,0,32755
telephone,may,mon,4,999,0,17017
cellular,may,mon,3,999,0,35731
cellular,jul,wed,5,999,0,16353
cellular,apr,mon,2,999,0,20938
cellular,may,wed,1,999,0,15383
telephone,jul,mon,2,999,0,18020
telephone,may,fri,6,999,0,14084
cellular,nov,thu,1,999,0,22393
cellular,jul,mon,3,999,0,31162
telephone,may,tue,1,999,0,14375
cellular,jul,fri,2,999,0,33133
cellular,aug,fri,9,999,0,23995
cellular,nov,thu,1,999,0,29375
telephone,apr,wed,3,999,0,26600
cellular,aug,thu,2,999,0,8601
telephone,jun,mon,1,999,0,23781
cellular,jul,wed,1,999,2,18930
cellular,jul,tue,8,999,0,19280
cellular,may,thu,1,999,0,7144
telephone,may,thu,1,999,0,30957
telephone,jun,tue,3,999,0,28605
cellular,may,thu,2,999,0,29316
telephone,jun,mon,6,999,0,7064
cellular,jul,fri,3,999,0,31631
telephone,aug,thu,7,999,0,37939
cellular,may,fri,2,999,0,20444
cellular,aug,thu,6,999,0,40573
cellular,jul,thu,3,999,0,7067
cellular,jul,mon,1,999,0,30285
cellular,dec,tue,2,999,0,10222
cellular,nov,wed,1,2,5,29673
telephone,jul,mon,3,999,0,5568
telephone,nov,wed,1,999,0,18519
telephone,jun,wed,4,999,0,39747
cellular,may,mon,3,999,1,11543
telephone,aug,thu,2,999,0,2175
telephone,may,tue,2,999,0,37661
telephone,may,tue,2,999,0,33259
cellular,may,mon,5,999,0,32594
telephone,jun,wed,2,999,0,20417
cellular,nov,thu,2,999,0,3299
cellular,aug,thu,1,999,1,17995
telephone,jun,wed,2,999,0,25839
cellular,nov,wed,1,999,0,11827
cellular,aug,wed,5,999,0,14365
telephone,may,tue,1,999,0,6046
cellular,nov,wed,3,999,0,23921
telephone,may,tue,4,999,0,17434
telephone,may,fri,1,999,0,11899
cellular,may,mon,2,999,0,13598
cellular,aug,tue,1,999,0,36234
cellular,jul,tue,2,999,0,2740
cellular,may,fri,5,999,1,4619
cellular,jul,mon,1,14,2,2284
cellular,aug,mon,1,999,0,30423
cellular,jul,tue,2,999,0,7154
cellular,aug,thu,4,999,1,2717
cellular,jul,mon,2,999,0,3387
cellular,mar,fri,12,999,0,24045
telephone,may,mon,1,999,0,12238
cellular,aug,fri,3,999,0,2774
telephone,jul,tue,1,999,0,26715
cellular,may,mon,4,999,0,23510
cellular,aug,mon,5,999,0,13872
telephone,may,wed,1,999,0,20978
cellular,jul,tue,1,999,0,11193
telephone,jun,tue,7,999,0,26736
cellular,nov,fri,2,999,0,15893
telephone,jul,tue,1,999,0,31254
cellular,may,wed,1,999,0,41094
cellular,aug,wed,1,999,0,20970
telephone,may,thu,1,999,0,31142
cellular,aug,mon,4,999,0,26741
cellular,may,tue,2,999,1,40215
cellular,nov,wed,4,999,0,3314
telephone,jul,tue,3,999,0,8446
cellular,aug,tue,1,6,2,33144
telephone,jun,wed,2,999,0,629
cellular,aug,mon,3,999,0,19542
telephone,may,wed,1,999,0,32714
telephone,jun,wed,1,999,0,14597
telephone,may,wed,1,999,0,3487
cellular,may,tue,2,999,1,31084
cellular,aug,thu,1,999,1,35532
telephone,may,wed,7,999,0,32146
cellular,aug,tue,1,999,0,34412
telephone,may,thu,2,999,0,2843
telephone,may,wed,1,999,0,15706
telephone,jun,thu,2,999,0,31246
telephone,may,tue,1,999,0,25780
telephone,may,fri,1,999,0,21041
cellular,jul,thu,3,999,0,9809
cellular,mar,wed,1,999,0,3572
telephone,jun,mon,1,999,0,12836
telephone,jul,fri,1,999,0,16991
telephone,may,wed,1,999,0,13602
cellular,may,mon,1,999,0,32938
cellular,apr,fri,1,999,1,14696
cellular,jun,fri,3,3,1,37526
cellular,aug,fri,13,999,0,24548
cellular,may,wed,1,999,0,18791
cellular,jul,thu,3,999,0,28150
telephone,may,thu,5,999,0,6101
telephone,oct,tue,2,999,0,41186
cellular,nov,mon,1,999,0,13473
cellular,may,wed,2,999,1,28518
telephone,jun,fri,4,999,0,35882
cellular,nov,wed,6,999,0,11518
cellular,nov,tue,3,999,0,27379
cellular,mar,thu,1,999,0,3597
cellular,jul,tue,1,999,0,21276
cellular,aug,thu,1,999,0,2675
cellular,oct,thu,1,999,1,14275
telephone,may,wed,8,999,0,22789
cellular,may,wed,1,999,0,4043
cellular,jun,thu,1,999,0,1140
cellular,apr,fri,2,999,0,40971
cellular,aug,thu,2,999,0,27683
cellular,may,mon,1,999,0,37389
cellular,jul,tue,2,3,1,6347
cellular,jul,thu,3,999,0,12934
cellular,jul,tue,6,999,0,15138
telephone,jun,mon,2,999,0,24785
cellular,jul,fri,1,999,0,150
cellular,jun,mon,1,999,0,18304
cellular,aug,thu,2,999,0,3515
telephone,jun,tue,1,999,0,5823
cellular,may,mon,3,3,1,6194
telephone,jun,tue,2,999,0,1895
telephone,jun,fri,2,999,0,15715
telephone,may,tue,2,999,0,2887
telephone,jun,wed,1,999,0,4941
cellular,jul,tue,1,999,0,39255
cellular,jul,thu,1,999,0,4266
cellular,aug,thu,2,999,0,5897
cellular,sep,tue,1,3,3,12980
cellular,aug,tue,3,999,0,27411
telephone,may,wed,5,999,0,21526
telephone,jun,thu,1,999,0,17727
telephone,may,fri,14,999,0,11893
telephone,may,fri,1,999,0,423
cellular,jul,thu,3,999,0,13810
cellular,aug,tue,3,999,0,5129
cellular,may,mon,2,999,0,37391
cellular,jun,thu,2,999,1,16823
telephone,may,tue,2,999,0,32311
cellular,may,wed,2,999,0,18146
telephone,jul,thu,2,999,0,6358
telephone,oct,fri,2,4,1,33869
cellular,aug,tue,8,999,0,3581
cellular,jul,fri,5,999,0,25727
cellular,aug,thu,1,999,0,10631
cellular,aug,tue,3,999,0,30934
cellular,apr,tue,1,999,0,32762
telephone,jun,fri,3,999,0,29028
cellular,nov,mon,1,999,0,26693
cellular,jul,thu,9,999,0,37215
cellular,jul,wed,3,999,0,7807
telephone,jun,wed,6,999,0,16200
telephone,aug,mon,5,999,0,25183
cellular,aug,tue,4,999,0,3492
cellular,may,fri,6,999,1,6243
telephone,may,wed,3,999,0,9001
cellular,nov,mon,3,999,0,28142
cellular,nov,tue,1,999,1,12092
telephone,may,tue,2,999,0,33573
cellular,apr,mon,10,999,0,13997
cellular,sep,tue,1,3,1,18749
cellular,apr,tue,1,999,0,1001
cellular,nov,thu,4,999,0,14208
cellular,apr,fri,3,999,0,36900
cellular,jul,mon,1,999,0,12439
cellular,aug,tue,3,999,1,38456
cellular,may,mon,5,999,0,14823
cellular,aug,thu,3,999,1,26756
cellular,aug,mon,1,999,0,26994
cellular,jun,mon,3,999,0,26439
telephone,aug,mon,1,999,0,1527
telephone,may,mon,1,999,0,22693
cellular,aug,mon,3,3,1,18843
cellular,may,mon,3,999,0,3177
cellular,apr,thu,3,999,0,13182
telephone,may,fri,1,999,0,26695
telephone,may,thu,14,999,0,2112
telephone,jun,fri,2,999,0,10731
telephone,jun,thu,1,999,0,497
cellular,oct,fri,1,999,0,6484
telephone,may,tue,1,999,0,22851
cellular,aug,wed,1,999,0,12357
cellular,jul,tue,1,999,0,24231
cellular,aug,thu,1,999,0,18592
cellular,may,mon,1,999,2,12176
telephone,may,mon,1,999,0,40435
telephone,may,thu,2,999,1,32812
telephone,may,fri,1,999,0,499
cellular,jul,thu,4,999,0,735
cellular,aug,thu,1,999,0,29475
cellular,jul,tue,5,999,0,35816
cellular,nov,thu,2,999,0,39319
telephone,jun,fri,4,999,0,20081
cellular,may,fri,1,999,0,16028
cellular,apr,fri,1,999,0,3977
cellular,aug,wed,2,999,0,31301
cellular,jul,thu,1,999,1,31174
telephone,may,mon,3,999,0,14232
cellular,aug,thu,1,999,1,26546
telephone,jun,tue,11,999,0,34514
telephone,may,fri,6,999,0,40228
cellular,apr,thu,1,999,0,16935
cellular,jun,tue,1,999,0,15793
cellular,jul,thu,3,999,0,34402
cellular,apr,thu,1,999,0,36645
cellular,aug,thu,3,999,0,39917
telephone,jul,thu,2,999,0,1912
cellular,aug,mon,4,999,0,33616
cellular,mar,mon,12,999,0,26666
cellular,nov,fri,5,999,0,6616
cellular,apr,fri,1,999,0,12469
telephone,jun,thu,1,999,0,19719
cellular,may,wed,3,999,0,9908
cellular,aug,tue,5,999,0,1885
cellular,nov,mon,1,999,0,29749
telephone,may,thu,3,999,0,29125
cellular,aug,wed,2,999,0,1571
cellular,may,tue,1,999,0,782
telephone,may,fri,2,999,0,27639
cellular,sep,wed,3,999,0,29710
telephone,jun,fri,12,999,0,22120
telephone,may,fri,3,999,0,27200
telephone,may,mon,1,999,0,9968
telephone,jul,wed,5,999,0,4495
telephone,may,fri,4,999,0,27779
cellular,aug,thu,4,999,0,4747
cellular,may,fri,1,999,0,12878
cellular,jul,fri,1,999,0,26406
cellular,may,mon,1,999,0,9655
cellular,apr,mon,3,999,1,20761
cellular,may,fri,1,999,0,31093
cellular,mar,mon,1,999,0,16721
telephone,nov,thu,3,999,0,39005
telephone,may,wed,2,999,0,8637
cellular,may,tue,1,999,1,11294
cellular,apr,fri,1,999,1,25865
telephone,may,mon,1,999,0,33916
cellular,may,fri,7,999,0,4933
cellular,may,thu,3,999,0,38204
cellular,mar,wed,1,999,1,34063
cellular,aug,wed,2,999,0,18263
telephone,jun,thu,7,999,0,19763
cellular,aug,tue,2,999,0,2500
cellular,aug,fri,4,999,0,38735
cellular,aug,mon,2,999,0,9729
telephone,may,mon,9,999,0,16474
telephone,may,wed,1,999,0,13990
telephone,may,wed,2,999,0,9255
telephone,may,tue,1,999,0,34760
cellular,aug,mon,1,999,0,38295
telephone,jun,wed,3,999,0,31257
cellular,aug,thu,5,999,0,3264
cellular,aug,tue,1,999,0,2849
cellular,jul,thu,2,999,0,7808
telephone,jun,wed,1,999,0,31656
telephone,may,wed,1,999,0,24753
telephone,may,tue,4,999,0,7074
telephone,may,mon,2,999,0,28130
cellular,jul,wed,1,999,0,19237
telephone,may,mon,2,999,0,20051
cellular,aug,tue,1,999,0,29076
cellular,may,wed,2,999,0,18796
cellular,nov,mon,1,999,1,21501
cellular,aug,tue,3,999,0,18110
cellular,nov,wed,1,999,0,13003
telephone,may,wed,3,999,0,18598
cellular,nov,wed,1,999,0,30670
cellular,jul,tue,4,999,0,22823
cellular,nov,mon,2,999,0,32243
cellular,jun,tue,2,999,0,1215
cellular,jul,wed,3,999,0,15986
telephone,jun,thu,1,999,0,38864
cellular,may,fri,1,999,0,22628
telephone,may,mon,3,999,0,30897
telephone,may,fri,1,999,0,20733
telephone,may,thu,4,999,0,40300
cellular,may,mon,2,999,0,12570
cellular,may,thu,1,999,1,17811
cellular,apr,thu,1,999,0,975
cellular,nov,tue,1,999,0,36628
cellular,jul,mon,19,999,0,29304
cellular,aug,fri,1,999,0,6626
telephone,may,wed,1,999,0,35260
telephone,may,wed,1,999,0,24980
cellular,aug,tue,12,999,0,41020
cellular,jul,mon,2,999,0,28960
cellular,may,thu,1,999,1,31259
cellular,jul,mon,2,999,0,39186
telephone,may,wed,1,999,0,23924
cellular,apr,fri,2,999,0,39814
cellular,may,mon,6,999,0,18932
cellular,apr,wed,1,999,2,13060
telephone,may,wed,10,999,0,38220
cellular,jul,thu,1,999,0,16731
telephone,jun,fri,12,999,0,14206
cellular,may,mon,1,999,0,37409
telephone,jun,wed,5,999,0,38643
cellular,apr,mon,1,999,0,36574
cellular,nov,fri,4,999,1,9366
telephone,jul,wed,1,999,0,32427
telephone,may,fri,4,999,0,4162
cellular,nov,mon,1,7,1,11350
cellular,may,wed,1,999,0,1444
telephone,may,tue,2,999,0,28169
cellular,jul,mon,1,999,0,31271
telephone,may,thu,1,999,0,21959
cellular,apr,fri,1,999,0,5817
cellular,aug,tue,2,999,0,17826
cellular,nov,tue,1,999,0,11358
telephone,may,thu,5,999,0,8518
cellular,aug,wed,2,999,0,15303
cellular,nov,mon,2,999,0,5178
telephone,jul,tue,4,999,0,25830
telephone,may,mon,4,999,0,25348
cellular,may,fri,2,999,1,34936
cellular,jul,thu,1,999,0,3411
telephone,jun,mon,4,999,0,12661
cellular,mar,mon,4,999,0,35263
telephone,jun,wed,1,999,0,30055
telephone,may,tue,3,999,0,20109
telephone,may,tue,8,999,0,13772
cellular,jul,mon,3,999,0,38488
telephone,jun,fri,3,999,0,12451
cellular,jun,wed,2,999,0,37843
cellular,mar,tue,1,999,0,4509
cellular,may,mon,1,999,1,23458
telephone,may,mon,1,999,0,34993
telephone,may,fri,3,999,0,38617
cellular,may,thu,4,999,0,38847
telephone,jun,mon,20,999,0,18085
telephone,may,mon,2,999,0,30391
cellular,oct,fri,2,999,0,33701
telephone,jun,thu,3,999,0,29905
telephone,jun,wed,3,999,0,15604
telephone,jun,fri,3,999,0,26231
cellular,jun,tue,1,4,3,7579
telephone,jun,fri,1,999,0,2532
telephone,may,tue,1,999,0,16128
cellular,nov,thu,2,6,1,8046
telephone,may,mon,2,999,0,30121
cellular,apr,mon,1,6,1,10184
cellular,may,mon,1,999,0,38755
cellular,jun,mon,1,999,1,8050
cellular,aug,mon,1,3,1,10031
telephone,jun,thu,1,999,0,8599
telephone,jun,mon,2,999,0,36169
cellular,nov,wed,4,999,0,1767
cellular,sep,fri,2,999,0,23488
cellular,jul,mon,1,999,0,5295
cellular,may,mon,4,999,0,20864
cellular,may,fri,3,999,0,30857
cellular,sep,mon,2,999,0,26968
telephone,may,fri,5,999,0,2612
cellular,jul,thu,2,999,0,11232
telephone,jun,wed,1,999,0,23095
cellular,aug,fri,1,999,0,2060
cellular,nov,tue,2,999,0,35952
cellular,aug,thu,9,999,0,18009
telephone,may,tue,2,999,0,15545
cellular,apr,mon,3,999,0,15906
cellular,aug,thu,1,999,1,24999
telephone,jun,wed,1,999,0,3997
cellular,jul,tue,1,999,0,32817
cellular,aug,tue,1,999,0,34682
telephone,may,thu,1,999,0,6661
cellular,aug,wed,10,999,0,38594
telephone,may,tue,3,999,1,32310
telephone,jun,wed,7,999,0,6828
cellular,oct,fri,2,999,1,14107
cellular,jun,mon,1,999,0,35494
telephone,may,mon,3,999,0,18844
telephone,may,fri,1,999,0,34585
cellular,mar,tue,1,999,0,39380
telephone,may,mon,3,999,0,34395
cellular,jun,fri,2,999,0,32041
cellular,may,tue,4,999,0,11145
cellular,apr,thu,1,999,1,39084
telephone,may,fri,1,999,0,3663
telephone,jun,wed,1,999,0,2116
telephone,jun,tue,5,999,0,38053
cellular,apr,wed,4,999,0,17266
telephone,jun,fri,1,999,0,13499
cellular,jul,mon,1,999,0,35555
telephone,may,fri,1,999,0,10207
cellular,nov,tue,1,999,1,38958
cellular,jul,thu,6,999,0,510
cellular,aug,tue,1,999,0,14197
telephone,may,mon,4,999,0,27007
cellular,nov,tue,2,999,1,20780
cellular,apr,thu,2,999,1,14595
cellular,aug,mon,6,999,0,5583
cellular,jul,thu,4,999,0,6021
cellular,jun,tue,2,999,0,32692
cellular,jul,tue,1,999,0,20705
cellular,jul,tue,3,999,0,4271
cellular,nov,wed,1,999,0,37168
cellular,aug,tue,1,999,0,32177
cellular,may,fri,1,999,1,5202
cellular,sep,mon,1,3,1,10715
cellular,jul,fri,9,999,0,28931
cellular,aug,mon,2,999,0,36843
telephone,may,fri,7,999,0,16830
cellular,nov,fri,2,999,0,1953
cellular,aug,tue,2,999,0,6344
cellular,apr,thu,1,6,1,96
cellular,apr,mon,1,999,0,3892
cellular,may,wed,2,999,0,22185
cellular,jun,tue,1,999,0,19388
telephone,jul,thu,3,999,0,24099
cellular,jul,fri,2,999,0,34148
cellular,jul,tue,3,999,0,38834
telephone,may,mon,3,999,0,32844
cellular,aug,wed,2,999,0,30056
telephone,may,fri,6,999,0,35461
cellular,jul,fri,6,999,0,9684
cellular,apr,tue,1,999,0,8543
cellular,aug,mon,3,999,0,32245
cellular,nov,thu,1,999,0,12162
telephone,may,wed,1,999,0,27650
cellular,jun,fri,2,3,1,34984
cellular,jul,fri,1,999,0,33272
cellular,aug,wed,1,999,0,3317
telephone,may,tue,3,999,0,12449
telephone,jun,mon,3,999,0,22570
cellular,jul,thu,1,999,0,9608
telephone,may,thu,6,999,0,8872
telephone,may,wed,4,999,0,40871
telephone,aug,tue,2,999,0,36480
cellular,aug,wed,1,999,0,16950
cellular,may,mon,5,999,0,22863
telephone,may,tue,3,999,0,13771
cellular,aug,tue,1,999,0,23285
telephone,jun,mon,9,999,0,3516
cellular,jun,fri,2,999,0,28252
telephone,jun,mon,1,999,0,22944
cellular,aug,wed,3,999,0,36721
cellular,jul,tue,1,999,0,4420
telephone,jun,tue,13,999,0,21106
cellular,may,tue,2,999,1,16270
telephone,mar,mon,1,999,0,7174
cellular,jul,fri,3,999,0,4485
cellular,aug,fri,7,999,0,8076
cellular,may,thu,2,999,0,27129
telephone,jun,mon,2,999,0,34908
cellular,may,tue,1,999,1,19687
telephone,jun,thu,2,999,0,34135
cellular,jul,fri,3,999,0,30089
cellular,aug,thu,2,999,0,2960
telephone,jun,tue,3,999,0,12838
telephone,jun,mon,3,999,0,16307
cellular,may,fri,2,999,0,28
cellular,apr,mon,2,999,0,12333
telephone,may,fri,2,999,0,38900
telephone,may,thu,1,999,0,7774
telephone,jun,tue,1,999,0,40004
cellular,jul,mon,2,999,0,19040
cellular,may,fri,2,999,1,39121
telephone,jul,mon,3,999,0,19383
cellular,aug,wed,3,999,0,35909
telephone,oct,mon,2,10,3,1775
telephone,may,wed,3,999,0,19090
cellular,jul,mon,8,999,0,41069
cellular,jul,thu,4,999,0,13912
telephone,aug,wed,21,999,0,9849
cellular,aug,thu,3,999,0,35775
cellular,aug,fri,2,999,0,37923
cellular,aug,mon,6,999,0,22238
telephone,jun,mon,4,999,0,17134
cellular,may,tue,1,999,0,30360
cellular,nov,tue,1,999,1,16258
telephone,jun,fri,3,999,0,29251
telephone,apr,thu,2,999,1,6535
cellular,aug,fri,2,999,0,30926
telephone,may,tue,1,999,0,14903
telephone,jul,wed,2,999,0,16886
cellular,may,mon,1,999,0,31857
cellular,aug,thu,1,999,0,4822
cellular,nov,thu,2,999,1,13537
cellular,sep,wed,3,5,1,8157
cellular,jul,tue,6,999,0,28631
telephone,jun,tue,7,999,0,4066
cellular,jul,mon,2,999,2,19363
cellular,nov,fri,1,999,1,8572
cellular,jul,thu,1,999,0,33871
telephone,aug,fri,6,999,0,18228
telephone,may,mon,2,999,1,511
cellular,nov,wed,1,999,1,19493
telephone,may,tue,5,999,0,9670
cellular,aug,thu,1,999,0,35629
telephone,may,thu,1,999,0,35552
cellular,apr,tue,1,999,0,22852
cellular,may,wed,2,999,1,37543
cellular,jul,wed,8,999,0,19288
cellular,nov,tue,1,6,2,13663
telephone,sep,tue,2,999,0,20147
cellular,jul,fri,1,999,0,40356
cellular,apr,fri,1,999,0,11486
cellular,oct,fri,3,999,0,17879
cellular,may,thu,6,999,1,5390
telephone,jun,tue,4,999,0,17880
cellular,may,mon,4,999,1,20566
telephone,may,wed,1,999,0,34891
telephone,jun,tue,2,999,0,33540
cellular,nov,tue,1,999,0,40909
cellular,aug,fri,2,999,0,33684
cellular,jul,tue,1,999,0,33560
cellular,may,mon,1,999,0,5762
cellular,jul,wed,3,999,0,30919
telephone,jun,wed,4,999,0,22231
cellular,aug,thu,4,999,0,7368
cellular,apr,mon,4,999,1,9161
cellular,may,thu,1,999,1,10855
telephone,may,fri,1,999,0,36042
cellular,nov,thu,1,999,0,19008
cellular,may,fri,2,999,1,31953
cellular,sep,wed,1,999,0,33383
cellular,jul,thu,1,999,0,25612
cellular,jul,thu,1,999,0,10069
cellular,aug,mon,7,999,0,27449
telephone,may,tue,4,999,0,36955
cellular,jul,fri,1,999,0,13394
cellular,may,wed,1,999,0,30840
telephone,may,mon,1,999,0,31119
telephone,may,mon,1,999,0,36510
cellular,jul,tue,2,999,0,22538
cellular,may,fri,1,999,1,30232
cellular,jun,fri,2,999,0,30546
cellular,apr,mon,1,999,0,9796
cellular,aug,mon,2,999,0,4755
cellular,aug,wed,2,999,0,15853
cellular,may,wed,1,999,1,17631
telephone,may,fri,3,999,0,33752
cellular,apr,tue,1,999,1,20871
telephone,may,wed,1,999,0,14209
cellular,aug,thu,4,999,0,31529
cellular,aug,thu,1,999,0,36914
cellular,may,fri,3,999,0,13241
cellular,jul,mon,12,999,0,19870
cellular,oct,fri,1,999,0,25674
cellular,may,wed,1,999,0,26714
telephone,may,wed,1,999,0,11763
telephone,jul,mon,11,999,0,26700
cellular,aug,thu,1,999,0,38515
telephone,jun,tue,1,999,0,7427
cellular,jul,mon,2,999,0,10323
cellular,jul,mon,2,999,0,9638
telephone,may,fri,1,999,0,26585
cellular,jun,tue,1,999,0,1857
cellular,may,wed,5,999,0,35273
cellular,jul,mon,1,999,0,15771
telephone,jul,thu,1,999,0,40385
telephone,may,thu,1,999,0,4335
cellular,apr,fri,1,999,0,39525
telephone,jun,thu,2,999,0,15964
cellular,jun,mon,6,999,2,1330
cellular,jul,mon,1,999,0,35665
cellular,aug,wed,3,999,0,12611
telephone,may,thu,3,999,0,4012
cellular,nov,wed,1,999,0,30054
telephone,may,fri,2,999,0,32935
cellular,may,thu,1,999,0,25360
cellular,may,wed,1,999,0,30413
cellular,jul,thu,1,999,0,12323
cellular,aug,mon,4,999,0,12211
cellular,may,thu,1,999,0,27578
cellular,jul,tue,3,999,0,39476
telephone,aug,thu,1,999,0,19075
cellular,aug,mon,3,999,0,6737
cellular,apr,mon,2,999,1,31026
cellular,may,tue,1,999,1,34168
cellular,oct,mon,1,6,1,35800
telephone,may,wed,2,999,0,39676
cellular,aug,tue,4,999,0,32749
cellular,aug,mon,2,999,0,32394
cellular,aug,thu,1,999,0,25801
telephone,jun,wed,1,999,0,31692
cellular,aug,wed,2,999,1,23469
cellular,may,tue,1,999,0,11143
telephone,may,thu,3,999,0,13249
cellular,jul,mon,2,999,0,24830
cellular,aug,mon,2,999,0,5900
telephone,may,tue,4,999,0,30982
cellular,nov,tue,1,999,0,27896
cellular,aug,fri,3,999,0,36821
telephone,jun,thu,2,999,0,31346
telephone,may,tue,2,999,0,27611
cellular,may,thu,1,999,1,36011
cellular,nov,tue,3,999,1,20131
cellular,apr,thu,1,999,0,17704
cellular,aug,tue,3,999,0,37020
telephone,jul,wed,7,999,0,3155
cellular,may,tue,1,999,0,31227
cellular,apr,thu,1,999,0,4132
telephone,jul,fri,2,999,0,479
cellular,nov,mon,1,999,1,32625
cellular,jul,thu,1,999,0,24558
cellular,may,mon,3,999,0,17936
cellular,aug,thu,2,999,0,27555
cellular,nov,tue,1,999,0,21402
telephone,may,mon,1,999,0,302
telephone,may,thu,2,999,0,29449
cellular,may,thu,3,999,0,16163
cellular,may,tue,1,999,0,20036
cellular,may,mon,7,999,0,39504
cellular,may,fri,1,999,0,23569
cellular,may,tue,1,999,0,28529
telephone,may,mon,1,999,0,25918
telephone,jun,tue,3,999,0,27814
telephone,jun,mon,8,999,0,37967
cellular,aug,thu,2,999,0,28832
cellular,aug,fri,3,999,0,1629
cellular,may,thu,1,999,0,35981
cellular,aug,fri,2,999,0,23015
cellular,nov,fri,10,999,0,39753
telephone,jun,fri,2,999,0,20974
telephone,may,thu,1,999,0,28054
cellular,sep,mon,2,999,0,30104
telephone,may,mon,2,999,0,1501
cellular,may,thu,1,999,1,39420
cellular,apr,fri,1,999,1,8778
cellular,may,wed,2,999,2,35755
telephone,jun,fri,2,999,0,39580
cellular,apr,thu,2,999,0,12685
telephone,may,thu,2,999,0,37626
telephone,jun,wed,1,999,0,29169
cellular,aug,thu,1,999,0,38524
telephone,jun,tue,1,999,0,39736
cellular,jul,fri,3,999,0,1740
cellular,jun,tue,2,999,0,1544
cellular,may,wed,3,999,0,10349
cellular,apr,mon,5,999,1,29985
cellular,aug,tue,2,999,0,10311
cellular,nov,fri,3,999,0,12214
cellular,may,thu,1,999,1,20083
cellular,apr,mon,1,999,0,13811
telephone,may,wed,3,999,0,26481
telephone,may,fri,1,999,0,29861
cellular,nov,thu,3,999,1,6333
telephone,may,tue,2,999,0,5412
telephone,may,fri,1,999,0,13218
cellular,apr,tue,3,999,0,40420
cellular,apr,thu,1,999,0,7620
cellular,apr,thu,1,999,1,28895
cellular,nov,tue,1,999,2,8361
telephone,jun,mon,1,999,0,2157
cellular,may,thu,1,999,0,10164
cellular,jul,thu,3,999,0,40452
telephone,may,wed,5,999,0,12968
cellular,apr,mon,5,999,0,20623
cellular,may,fri,1,999,1,33084
cellular,nov,fri,3,999,0,36211
telephone,may,mon,3,999,0,23759
telephone,may,tue,1,999,0,32573
cellular,aug,thu,11,999,0,25687
telephone,jun,wed,5,999,0,34130
cellular,aug,fri,4,999,0,23572
telephone,may,fri,2,999,0,20305
cellular,may,wed,2,999,1,40805
telephone,may,mon,1,999,0,34117
telephone,may,tue,1,999,0,17686
telephone,may,wed,2,999,0,20058
cellular,jul,wed,1,999,0,26040
cellular,nov,thu,1,999,0,9693
cellular,dec,thu,2,999,3,26653
telephone,jul,thu,5,999,0,18015
cellular,nov,thu,1,999,0,33625
telephone,jun,tue,3,999,0,22777
telephone,jun,wed,1,999,0,21637
cellular,jul,tue,1,999,0,13434
cellular,jul,fri,9,999,0,30371
telephone,may,mon,2,999,0,37448
cellular,jul,thu,4,999,0,16363
cellular,jul,fri,3,999,0,23309
cellular,may,fri,3,13,2,4416
telephone,jun,fri,1,999,0,31801
cellular,jul,wed,2,999,0,19890
telephone,jul,mon,13,999,0,15332
cellular,jul,tue,1,999,0,37030
cellular,mar,thu,2,999,1,17867
telephone,may,mon,3,999,0,14608
cellular,jul,wed,1,999,0,27626
telephone,jun,thu,1,999,0,19464
cellular,may,mon,1,999,0,2791
cellular,jul,wed,1,999,0,23472
telephone,may,thu,2,999,0,35622
telephone,may,mon,3,999,0,26341
cellular,aug,mon,3,999,0,8891
telephone,may,wed,1,999,0,19742
cellular,aug,wed,6,999,0,40908
